,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,61068,"14,289",827,949,"1,053","1,036",961,"1,820","1,585","2,049",923,912,"1,220",559,395,38.0,-,"11,460","3,477","10,812","10,206","9,463","2,596","2,174","14,289","7,438","5,492",999,"6,851","5,320","1,175","14,289","13,981","12,488",288,147,128,-,930,308,"12,785",463,242,128,16,963,"14,289","3,403","10,886","10,250",288,128,128,-
0,61071,"13,997",728,736,"1,164",856,843,"1,595","1,584","1,747","1,113",980,"1,641",740,270,41.9,-,"11,369","3,180","10,817","10,299","9,670","3,187","2,651","13,997","6,945","5,346","1,253","7,052","5,471","1,398","13,997","13,806","12,987",443,28,13,-,335,191,"13,169",472,81,22,-,444,"13,997","1,957","12,040","11,524",426,15,-,-
0,61072,"11,565",468,828,733,957,540,991,"1,593","1,728",747,984,"1,209",660,127,43.2,-,"9,536","2,676","8,889","8,400","8,039","2,631","1,996","11,565","5,605","4,417","1,010","5,960","4,472",986,"11,565","11,439","11,231",79,39,26,6,58,126,"11,357",156,88,26,6,58,"11,565",308,"11,257","10,985",79,39,26,2
0,61073,"19,165","1,273","1,317","1,512","1,218",973,"2,047","2,648","2,599","1,570","1,373","1,815",650,170,39.8,-,"15,063","5,079","14,086","13,709","12,872","3,451","2,635","19,165","9,480","6,741","1,296","9,685","7,345","1,339","19,165","18,973","17,757",423,-,714,-,79,192,"17,932",509,28,809,-,79,"19,165",462,"18,703","17,505",272,-,714,-
0,61080,"10,440",603,971,880,634,559,"1,276","1,329","1,450",754,683,718,380,203,36.7,-,"7,986","2,863","7,577","7,191","6,793","1,712","1,301","10,440","5,071","3,749",592,"5,369","3,828",709,"10,440","9,994","9,523",239,3,1,22,206,446,"9,969",471,78,125,22,221,"10,440","1,099","9,341","8,667",239,3,1,-
0,61081,"21,129","1,259","1,360","1,263","1,515","1,119","2,173","2,564","2,616","1,551","1,594","1,989","1,385",741,43.2,-,"17,247","4,863","16,266","15,446","14,613","5,148","4,115","21,129","10,250","7,749","1,786","10,879","8,517","2,329","21,129","20,376","18,852",492,40,218,31,743,753,"19,605",847,222,314,61,980,"21,129","4,448","16,681","15,629",423,29,188,31
0,61084,"3,085",127,231,241,159,139,193,376,651,236,177,311,148,96,46.5,-,"2,486",715,"2,370","2,323","2,188",681,555,"3,085","1,473","1,120",259,"1,612","1,250",296,"3,085","3,080","3,032",-,-,29,-,19,5,"3,037",-,-,29,-,24,"3,085",156,"2,929","2,900",-,-,29,-
0,61088,"6,052",252,420,593,363,384,460,706,"1,014",472,480,592,195,121,42.3,-,"4,787","1,473","4,579","4,401","4,040","1,162",908,"6,052","3,005","2,231",420,"3,047","2,348",488,"6,052","6,019","5,792",168,10,49,-,-,33,"5,825",201,10,49,-,-,"6,052",77,"5,975","5,715",168,10,49,-
0,61101,"19,546","1,406","1,387","1,623","1,669","1,042","2,727","2,003","2,516","1,496","1,081","1,548",735,313,34.7,-,"15,130","5,510","14,036","13,258","12,419","3,290","2,596","19,546","9,846","6,718","1,139","9,700","7,318","1,457","19,546","18,801","10,513","7,738",51,106,-,393,745,"11,163","8,201",395,202,36,529,"19,546","3,293","16,253","7,940","7,730",2,106,-
0,61102,"17,760","1,203","1,191","1,545","1,228","1,316","2,513","2,374","1,970","1,123","1,105","1,192",852,148,34.7,-,"13,821","4,705","13,055","12,315","11,277","2,822","2,192","17,760","9,110","6,698",975,"8,650","6,357","1,217","17,760","17,030","10,029","5,527",71,152,-,"1,251",730,"10,634","5,911",226,242,68,"1,435","17,760","5,613","12,147","6,177","5,340",63,145,-
0,61103,"23,964","1,494","1,527","1,347","1,501","1,419","2,790","2,814","3,049","1,608","1,829","2,256","1,175","1,155",42.2,-,"19,596","5,296","18,668","17,823","16,676","5,640","4,586","23,964","11,391","8,669","1,925","12,573","9,999","2,661","23,964","23,279","17,287","5,043",170,197,-,582,685,"17,921","5,470",260,373,-,625,"23,964","2,774","21,190","15,295","5,043",81,197,-
0,61104,"19,454","1,808","1,374","1,514","1,361","1,671","2,862","2,217","2,571","1,041","1,076","1,159",546,254,31.6,-,"14,758","5,506","13,948","12,996","11,726","2,487","1,959","19,454","9,673","6,952","1,017","9,781","6,996",942,"19,454","18,660","11,796","5,468",165,757,3,471,794,"12,481","6,024",376,828,3,575,"19,454","4,850","14,604","8,009","5,173",6,757,3
0,61107,"30,905","1,756","1,907","1,817","1,412","1,228","4,606","3,325","4,084","1,705","2,352","3,580","1,950","1,183",42.8,-,"25,425","6,392","24,513","23,774","22,785","8,043","6,713","30,905","14,907","11,792","2,867","15,998","12,721","3,846","30,905","29,837","25,272","2,349",97,"1,461",1,657,"1,068","26,121","2,763",338,"1,941",92,766,"30,905","3,368","27,537","22,748","2,265",47,"1,448",1
0,61108,"27,819","1,718","1,835","1,733","1,604","1,953","3,085","3,218","3,579","1,956","1,800","2,719","1,792",827,40.9,-,"22,533","6,175","21,644","20,715","18,976","6,303","5,338","27,819","13,269","10,226","2,214","14,550","11,418","3,124","27,819","26,831","21,168","3,711",79,"1,367",-,506,988,"22,135","4,374",253,"1,504",-,564,"27,819","4,050","23,769","17,833","3,587",79,"1,367",-
0,61109,"27,224","2,051","1,712","1,608","2,000","2,023","3,853","3,178","3,653","1,662","1,737","2,419","1,040",288,36.4,-,"21,853","6,641","20,583","19,543","17,830","4,741","3,747","27,224","13,382","9,917","1,713","13,842","10,666","2,034","27,224","26,359","20,952","3,405",68,875,-,"1,059",865,"21,741","4,011",223,"1,024",4,"1,142","27,224","5,108","22,116","17,143","3,292",11,859,-
0,61111,"23,837","1,236","1,292","2,057","1,461","1,573","2,775","3,131","3,668","1,785","1,155","2,118","1,052",534,39.3,-,"19,252","5,605","18,232","17,627","16,218","4,319","3,704","23,837","11,428","8,495","1,456","12,409","9,737","2,248","23,837","23,059","21,395",749,125,541,36,213,778,"22,165","1,058",254,764,55,364,"23,837","2,039","21,798","19,701",749,125,541,36
0,61114,"15,591",745,823,723,993,785,"1,551","1,548","1,869","1,167","1,252","2,183","1,075",877,47.5,-,"13,300","2,924","12,667","12,183","11,522","4,985","4,135","15,591","7,223","5,575","1,656","8,368","7,092","2,479","15,591","15,027","13,056","1,304",4,518,-,145,564,"13,544","1,726",4,710,26,145,"15,591","1,282","14,309","12,032","1,304",4,518,-
0,61115,"22,574","1,441","1,109","1,502","1,564","1,468","3,031","2,849","3,405","1,564","1,514","2,099",851,177,38.9,-,"18,522","5,120","17,454","16,674","15,490","3,954","3,127","22,574","11,105","8,613","1,382","11,469","8,841","1,745","22,574","21,904","20,627",415,8,434,31,389,670,"21,297",729,128,630,31,493,"22,574","1,340","21,234","19,791",415,8,434,10
0,61201,"38,385","2,408","2,295","2,041","3,631","3,111","4,940","4,288","4,277","2,645","2,598","3,241","1,876","1,034",36.7,-,"31,641","8,267","30,118","27,121","24,899","7,732","6,151","38,385","18,628","14,576","2,625","19,757","15,542","3,526","38,385","36,688","26,893","7,469",130,"1,508",29,659,"1,697","28,476","8,487",529,"1,890",149,791,"38,385","4,329","34,056","23,808","7,080",94,"1,502",29
0,61235,"1,519",116,115,117,94,108,126,183,161,100,97,163,100,39,40.1,-,"1,171",409,"1,110","1,056",969,370,302,"1,519",702,525,147,817,585,155,"1,519","1,502","1,492",-,5,5,-,-,17,"1,509",4,18,5,-,-,"1,519",13,"1,506","1,479",-,5,5,-
0,61240,"6,138",295,328,375,382,310,643,768,817,581,398,831,349,61,44.4,-,"5,140","1,290","4,848","4,643","4,448","1,461","1,241","6,138","3,085","2,394",617,"3,053","2,454",624,"6,138","6,029","5,915",30,24,35,-,25,109,"6,014",86,50,35,10,78,"6,138",212,"5,926","5,827",5,14,35,-
0,61241,"6,827",397,405,359,540,406,719,898,875,500,663,729,204,132,42.4,-,"5,666","1,498","5,329","5,077","4,720","1,460","1,065","6,827","3,532","2,684",545,"3,295","2,645",520,"6,827","6,509","6,480",15,-,-,-,14,318,"6,798",304,29,33,-,14,"6,827",829,"5,998","5,854",15,-,-,-
0,61244,"23,679","1,552","1,576","1,374","1,058","1,541","3,138","2,982","3,090","1,337","1,350","2,363","1,524",794,40.0,-,"19,177","5,250","18,429","17,972","16,578","5,301","4,681","23,679","12,179","9,188","1,793","11,500","9,241","2,888","23,679","22,652","17,789","3,027",63,895,4,874,"1,027","18,711","3,828",125,"1,035",4,"1,154","23,679","3,865","19,814","15,139","2,955",39,884,4
0,61252,"5,341",257,352,327,264,311,547,554,783,407,389,664,301,185,45.9,-,"4,405","1,096","4,245","4,046","3,830","1,365","1,150","5,341","2,729","2,136",511,"2,612","2,109",639,"5,341","5,270","5,197",18,-,15,13,27,71,"5,268",28,47,29,13,27,"5,341",47,"5,294","5,182",18,-,15,13
0,61254,"11,004",642,576,812,663,394,"1,233","1,201","1,382",897,570,"1,408",885,341,44.9,-,"8,974","2,533","8,471","8,236","7,917","2,904","2,634","11,004","5,261","4,026","1,121","5,743","4,445","1,513","11,004","10,843","10,648",85,40,70,-,-,161,"10,809",154,101,101,-,-,"11,004",221,"10,783","10,427",85,40,70,-
0,61264,"10,621",465,665,634,428,402,"1,283","1,358","1,512",880,876,"1,117",739,262,45.7,-,"8,857","2,110","8,511","8,358","8,027","2,686","2,118","10,621","5,037","3,995",942,"5,584","4,516","1,176","10,621","10,389","9,891",357,5,55,18,63,232,"10,118",407,80,72,41,135,"10,621",573,"10,048","9,458",354,5,55,18
0,61265,"43,706","2,969","2,737","2,717","2,225","2,854","5,505","5,255","5,165","3,159","2,810","4,587","2,780",943,39.9,-,"35,283","9,836","33,870","32,305","30,204","9,969","8,310","43,706","21,526","16,592","3,811","22,180","17,278","4,499","43,706","42,435","37,010","2,638",154,"1,108",3,"1,522","1,271","38,136","3,419",359,"1,323",19,"1,767","43,706","7,283","36,423","31,794","2,589",65,"1,108",3
0,61270,"7,007",452,377,398,374,330,762,722,908,488,582,840,504,270,46.2,-,"5,780","1,423","5,584","5,374","5,076","1,926","1,614","7,007","3,488","2,811",759,"3,519","2,773",855,"7,007","6,935","6,851",31,-,41,-,12,72,"6,923",41,-,88,8,24,"7,007",86,"6,921","6,800",31,-,41,-
0,61275,"4,750",159,450,460,261,243,438,510,785,282,321,588,225,28,41.3,-,"3,681","1,252","3,498","3,387","3,177","1,036",841,"4,750","2,396","1,806",457,"2,354","1,692",384,"4,750","4,482","4,309",48,78,37,-,10,268,"4,561",66,93,82,-,216,"4,750",278,"4,472","4,247",48,78,37,-
0,61282,"7,820",500,495,631,596,296,899,"1,106",880,650,526,799,244,198,38.7,-,"6,194","2,049","5,771","5,463","5,302","1,552","1,241","7,820","3,614","2,681",439,"4,206","3,090",802,"7,820","7,311","6,528",597,34,31,3,118,509,"6,956",968,82,42,12,269,"7,820","1,407","6,413","5,390",597,34,31,3
0,61341,"7,999",532,527,548,419,511,935,888,"1,144",611,601,699,424,160,41.3,-,"6,392","1,898","6,101","5,836","5,462","1,661","1,283","7,999","3,791","2,831",595,"4,208","3,270",688,"7,999","7,958","7,815",27,24,21,4,67,41,"7,856",38,31,38,4,73,"7,999",293,"7,706","7,588",17,24,21,4
0,61342,"8,763",598,453,511,682,545,"1,075","1,083",945,671,612,883,479,226,40.2,-,"7,201","2,043","6,720","6,342","5,974","1,853","1,588","8,763","4,476","3,376",727,"4,287","3,344",861,"8,763","8,619","8,166",63,29,67,-,294,144,"8,310",109,36,139,21,313,"8,763","2,145","6,618","6,341",63,29,67,-
0,61350,"23,835","1,416","1,451","1,388","1,543","1,410","3,070","2,741","3,039","1,786","1,700","2,338","1,296",657,40.8,-,"19,580","5,393","18,442","17,606","16,627","5,228","4,291","23,835","11,340","8,756","1,876","12,495","9,686","2,415","23,835","23,257","21,809",806,37,216,-,389,578,"22,359","1,083",218,330,-,443,"23,835","1,970","21,865","20,308",806,24,216,-
0,61354,"10,589",677,517,525,601,453,"1,253","1,067","1,558",840,445,"1,129",892,632,46.4,-,"8,870","2,048","8,541","8,217","7,816","2,974","2,653","10,589","4,801","3,906",947,"5,788","4,635","1,706","10,589","10,362","10,072",46,-,106,-,138,227,"10,289",158,17,116,10,226,"10,589",882,"9,707","9,410",46,-,106,-
0,61356,"10,680",582,569,609,602,592,"1,072","1,046","1,351",895,711,"1,366",904,381,46.9,-,"8,920","2,184","8,496","8,191","7,726","3,074","2,651","10,680","4,917","3,976","1,102","5,763","4,520","1,549","10,680","10,597","10,299",45,21,73,-,159,83,"10,382",61,67,81,8,188,"10,680",742,"9,938","9,755",38,21,73,-
0,61401,"33,685","1,749","1,558","1,911","2,495","2,772","3,810","3,791","4,162","2,232","2,585","3,568","2,027","1,025",41.4,-,"28,467","6,304","27,381","25,340","23,200","8,139","6,620","33,685","17,411","14,043","2,891","16,274","13,338","3,729","33,685","32,993","27,021","4,401",154,502,-,915,692,"27,683","4,743",306,645,-,"1,028","33,685","2,478","31,207","25,789","4,214",21,502,-
0,61410,"3,892",165,230,321,178,226,591,465,524,266,188,355,305,78,39.4,-,"3,176",825,"3,067","2,950","2,772",826,738,"3,892","1,731","1,366",310,"2,161","1,701",428,"3,892","3,802","3,775",27,-,-,-,-,90,"3,865",55,62,-,-,-,"3,892",39,"3,853","3,736",27,-,-,-
0,61443,"13,663",958,879,854,881,761,"1,680","1,381","1,810",974,921,"1,237",804,523,40.2,-,"10,972","3,159","10,504","9,907","9,330","3,103","2,564","13,663","6,545","4,963","1,106","7,118","5,541","1,458","13,663","13,491","11,882",639,15,163,-,792,172,"12,054",783,33,187,-,796,"13,663","1,389","12,274","11,277",631,15,163,-
0,61455,"20,698",878,690,994,"2,525","4,392","2,538","1,672","1,695","1,024","1,108","1,607","1,027",548,27.9,-,"18,136","3,019","17,679","13,915","11,219","3,788","3,182","20,698","9,693","8,195","1,174","11,005","9,484","2,008","20,698","20,085","17,853","1,407",52,651,19,103,613,"18,433","1,761",167,762,61,127,"20,698",754,"19,944","17,277","1,380",50,651,-
0,61462,"11,521",749,723,776,"1,118","1,076","1,148","1,340","1,237",843,569,"1,061",662,219,36.1,-,"9,273","2,690","8,831","7,815","7,079","2,246","1,942","11,521","5,439","4,230",850,"6,082","4,601","1,092","11,521","11,251","9,696",411,29,411,-,704,270,"9,961",543,172,411,-,704,"11,521","1,553","9,968","8,908",407,29,411,-
0,61469,"2,248",41,94,123,149,122,162,225,334,287,171,311,185,44,52.0,-,"1,990",377,"1,871","1,818","1,719",620,540,"2,248","1,176",960,261,"1,072",911,279,"2,248","2,219","2,168",3,16,32,-,-,29,"2,197",11,37,32,-,-,"2,248",33,"2,215","2,135",3,16,32,-
0,61525,"9,188",887,718,865,663,210,"1,022","1,434","1,369",675,489,570,252,34,36.2,-,"6,718","3,026","6,162","6,033","5,845","1,128",856,"9,188","4,553","3,112",403,"4,635","3,050",453,"9,188","8,929","7,000",163,26,"1,553",-,187,259,"7,211",306,47,"1,670",-,235,"9,188",306,"8,882","6,884",163,26,"1,553",-
0,61554,"42,059","2,610","2,812","2,249","2,177","2,414","5,641","5,240","5,512","2,772","2,871","4,336","2,262","1,163",40.8,-,"34,388","9,158","32,901","31,867","29,797","9,398","7,761","42,059","20,686","16,007","3,238","21,373","16,894","4,523","42,059","41,372","40,269",742,99,188,18,56,687,"40,945",975,381,310,52,162,"42,059",879,"41,180","39,543",742,99,188,9
0,61603,"16,655","1,298","1,232","1,550","1,133","1,415","2,523","2,212","1,947","1,085",709,817,566,168,31.5,-,"12,575","4,841","11,814","11,145","10,027","1,875","1,551","16,655","7,838","5,294",617,"8,817","6,520",934,"16,655","15,289","7,303","6,809",34,71,12,"1,060","1,366","8,542","8,002",362,176,12,"1,226","16,655","1,745","14,910","6,622","6,796",34,71,8
0,61604,"30,582","1,916","1,974","1,621","1,767","1,835","4,468","3,769","3,636","2,337","2,077","2,762","1,432",988,38.5,-,"25,071","6,684","23,898","22,925","21,469","6,352","5,182","30,582","14,642","11,076","1,965","15,940","12,822","3,217","30,582","29,509","20,472","8,035",60,583,-,359,"1,073","21,491","8,951",205,665,-,402,"30,582","1,339","29,243","19,664","7,887",60,583,-
0,61605,"15,713","1,532","1,337","1,129","1,126","1,046","2,260","1,760","1,754",857,845,"1,205",586,276,31.7,-,"11,715","4,642","11,071","10,390","9,543","2,590","2,067","15,713","7,422","5,131",845,"8,291","5,940","1,222","15,713","15,074","5,759","8,851",42,-,-,422,639,"6,353","9,391",202,65,68,509,"15,713","1,432","14,281","4,877","8,798",42,-,-
0,61610,"5,493",306,215,272,145,767,804,837,594,352,492,421,225,63,40.2,-,"4,700",889,"4,604","4,509","3,788","1,020",709,"5,493","2,785","2,269",262,"2,708","2,335",447,"5,493","5,337","5,273",32,-,-,-,32,156,"5,429",94,94,-,-,32,"5,493",43,"5,450","5,262",32,-,-,-
0,61611,"24,877","1,278","1,242","1,161","1,726","1,180","3,405","2,753","3,612","1,877","1,728","2,711","1,556",648,44.0,-,"21,196","4,518","20,359","19,172","18,290","5,907","4,915","24,877","12,669","10,265","2,201","12,208","10,094","2,714","24,877","24,599","23,660",419,26,409,-,85,278,"23,910",505,131,517,-,99,"24,877",740,"24,137","22,993",409,26,393,-
0,61614,"28,012","1,896","1,509","1,350","1,361","1,140","4,457","3,354","3,322","1,579","1,746","3,210","1,978","1,110",40.9,-,"23,257","5,593","22,419","21,728","20,756","7,376","6,298","28,012","13,243","10,635","2,608","14,769","11,784","3,690","28,012","27,038","22,040","2,842",61,"1,901",-,194,974,"22,924","3,548",262,"2,194",36,367,"28,012",687,"27,325","21,608","2,833",61,"1,901",-
0,61615,"23,168","1,631","1,533","1,655","1,458","1,000","3,824","2,639","2,548","1,409","1,691","2,178","1,030",572,37.1,-,"18,349","5,843","17,325","16,765","15,891","4,645","3,780","23,168","11,005","8,120","1,677","12,163","9,205","2,103","23,168","21,977","15,412","3,624",251,"2,173",-,517,"1,191","16,543","4,371",282,"2,521",30,616,"23,168","1,227","21,941","14,894","3,624",246,"2,071",-
0,61701,"35,783","2,184","1,965","1,693","2,383","4,218","5,990","4,425","4,122","2,176","1,875","2,684","1,184",884,33.7,-,"29,941","6,932","28,851","26,630","23,340","5,944","4,752","35,783","17,527","14,239","2,118","18,256","14,612","2,634","35,783","34,854","28,739","4,410",76,"1,234",-,395,929,"29,546","4,956",274,"1,459",33,482,"35,783","3,287","32,496","26,218","4,226",71,"1,213",-
0,61704,"37,204","2,664","2,736","2,006","2,574","2,532","5,680","4,805","4,697","2,564","2,476","2,493","1,408",569,35.8,-,"29,798","8,912","28,292","26,910","24,692","5,958","4,470","37,204","18,626","13,990","2,060","18,578","14,302","2,410","37,204","36,288","28,044","2,499",110,"4,855",-,780,916,"28,698","2,690",155,"5,564",-,"1,032","37,204","1,458","35,746","27,088","2,499",87,"4,855",-
0,61705,"12,971","1,005","1,324","1,021",901,572,"1,318","2,175","1,849",738,671,"1,054",232,111,36.5,-,"9,621","4,048","8,923","8,705","8,148","1,833","1,397","12,971","6,313","4,324",701,"6,658","4,599",696,"12,971","12,771","11,173","1,186",-,339,-,73,200,"11,355","1,281",29,433,-,73,"12,971",193,"12,778","11,048","1,186",-,339,-
0,61761,"55,222","2,693","2,869","3,006","6,262","13,098","6,713","5,610","4,905","2,048","2,550","2,898","1,442","1,128",24.7,-,"46,654","10,025","45,197","36,301","27,294","6,960","5,468","55,222","25,848","20,792","2,151","29,374","24,405","3,317","55,222","53,852","44,791","6,222",80,"2,416",-,343,"1,370","46,040","6,665",312,"3,100",25,464,"55,222","2,917","52,305","42,681","5,988",63,"2,416",-
0,61764,"14,026",594,827,854,913,767,"1,952","1,826","2,110",942,903,"1,287",615,436,41.1,-,"11,751","2,935","11,091","10,668","10,071","2,844","2,338","14,026","7,479","5,990",929,"6,547","5,101","1,409","14,026","13,832","12,263","1,295",-,149,-,125,194,"12,422","1,392",95,192,-,125,"14,026",709,"13,317","11,735","1,261",-,149,-
0,61801,"31,157",914,545,631,"6,252","9,169","5,397","2,108","1,769",963,"1,057","1,383",512,457,23.6,-,"29,067","2,652","28,505","20,736","13,646","2,925","2,352","31,157","16,296","14,885","1,039","14,861","13,620","1,313","31,157","30,254","18,590","4,304",73,"7,002",81,204,903,"19,386","4,644",334,"7,330",100,278,"31,157","2,150","29,007","16,789","4,268",73,"6,994",81
0,61802,"19,349","1,205",832,"1,144","1,217","1,986","3,060","2,133","1,961","1,321","1,273","1,804",943,470,36.1,-,"16,168","4,037","15,312","14,558","12,965","3,977","3,217","19,349","9,288","7,219","1,407","10,061","8,093","1,810","19,349","18,742","13,229","3,981",85,"1,215",-,232,607,"13,764","4,197",193,"1,501",40,261,"19,349","1,306","18,043","12,177","3,981",47,"1,215",-
0,61820,"38,156","1,263",913,574,"6,597","14,661","5,850","2,602","1,924","1,008",888,"1,059",518,299,22.4,-,"35,406","3,113","35,043","24,621","14,148","2,381","1,876","38,156","20,113","18,523",783,"18,043","16,520","1,093","38,156","37,478","25,329","5,379",73,"6,179",-,518,678,"25,955","5,697",137,"6,496",-,574,"38,156","2,979","35,177","22,778","5,342",69,"6,147",-
0,61821,"30,582","2,078","1,928","1,797","1,520","2,598","5,160","3,907","3,284","1,668","2,064","2,489","1,470",619,35.3,-,"24,779","6,631","23,951","22,853","20,661","5,833","4,578","30,582","15,186","11,982","1,835","15,396","11,969","2,743","30,582","29,706","20,534","7,339",-,"1,470",-,363,876,"21,347","7,939",226,"1,630",48,443,"30,582","1,813","28,769","19,251","7,251",-,"1,470",-
0,61822,"25,829","1,705","1,559","2,006","1,268","1,033","3,593","3,247","4,121","1,860","1,747","2,044","1,137",509,39.5,-,"20,559","6,222","19,607","19,080","18,258","4,535","3,690","25,829","12,329","9,023","1,615","13,500","10,584","2,075","25,829","24,879","17,145","3,136",43,"4,472",-,83,950,"18,079","3,402",166,"4,944",-,197,"25,829",870,"24,959","16,533","3,053",41,"4,472",-
0,61832,"34,918","2,735","2,516","2,335","2,400","2,128","4,002","3,807","3,952","2,573","2,217","3,429","2,063",761,38.2,-,"27,332","9,088","25,830","24,481","22,804","7,573","6,253","34,918","16,578","11,925","2,722","18,340","13,905","3,531","34,918","34,147","24,078","9,393",4,421,-,251,771,"24,759","10,018",89,496,33,325,"34,918","1,872","33,046","22,528","9,329",4,421,-
0,61853,"13,981","1,143","1,151",935,"1,178",891,"1,590","1,803","1,741","1,156",848,"1,023",407,115,35.5,-,"10,752","4,006","9,975","9,286","8,683","1,993","1,545","13,981","6,697","4,770",750,"7,284","5,205",795,"13,981","13,704","13,213",312,-,139,40,-,277,"13,422",437,24,267,40,68,"13,981",680,"13,301","12,613",312,-,139,28
0,61866,"14,296",961,"1,339",976,"1,421",722,"1,817","1,847","1,597",818,911,"1,005",589,293,34.4,-,"11,020","4,380","9,916","9,528","8,877","2,393","1,887","14,296","6,977","4,655",816,"7,319","5,261","1,071","14,296","13,712","10,135","2,845",9,329,-,394,584,"10,544","3,128",101,663,147,407,"14,296","1,554","12,742","9,079","2,765",9,329,-
0,61874,"8,150",567,399,396,372,"1,207","1,482","1,081",656,216,370,769,374,261,33.0,-,"6,788","1,568","6,582","6,235","5,209","1,676","1,404","8,150","3,781","3,038",574,"4,369","3,544",830,"8,150","7,924","6,081",403,-,"1,385",-,55,226,"6,307",500,-,"1,503",-,66,"8,150",395,"7,755","5,760",403,-,"1,366",-
0,61910,"4,225",311,351,383,237,355,589,439,403,295,205,342,215,100,33.8,-,"3,180","1,176","3,049","2,852","2,588",803,657,"4,225","2,010","1,413",258,"2,215","1,636",399,"4,225","4,102","3,928",26,44,7,-,97,123,"4,051",99,44,10,5,185,"4,225",989,"3,236","3,173",26,-,7,-
0,61920,"24,001",957,"1,021","1,125","2,474","5,103","3,365","2,293","2,371","1,280","1,007","1,653",921,431,27.9,-,"20,898","3,512","20,489","17,277","13,321","3,609","3,005","24,001","11,441","9,781","1,429","12,560","10,708","1,576","24,001","23,427","21,130","1,511",72,568,89,57,574,"21,635","1,875",231,632,137,81,"24,001",798,"23,203","20,570","1,511",52,568,17
0,61938,"21,840","1,203","1,274","1,371","1,371","1,330","2,758","2,483","2,668","1,586","1,563","2,239","1,256",738,41.0,-,"17,992","4,682","17,158","16,450","15,291","5,229","4,233","21,840","10,711","8,170","1,706","11,129","8,988","2,527","21,840","21,613","21,092",377,33,49,8,54,227,"21,317",547,76,59,8,67,"21,840",384,"21,456","20,789",369,33,49,-
0,61953,"6,067",290,338,472,432,342,596,836,877,393,409,516,363,203,41.0,-,"4,967","1,419","4,648","4,493","4,193","1,291","1,082","6,067","3,131","2,342",486,"2,936","2,306",596,"6,067","6,012","5,865",11,7,111,18,-,55,"5,910",43,20,111,28,10,"6,067",188,"5,879","5,687",11,7,111,18
0,62002,"31,059","1,704","2,203","1,793","1,858","1,411","4,294","3,567","4,059","2,270","2,462","3,020","1,653",765,41.7,-,"25,359","6,976","24,083","23,237","22,090","6,789","5,438","31,059","14,535","11,168","2,124","16,524","12,915","3,314","31,059","29,785","23,237","6,243",44,165,-,96,"1,274","24,328","7,077",393,406,55,206,"31,059",720,"30,339","22,684","6,235",31,165,-
0,62010,"11,357",524,865,867,520,453,"1,609","1,444","1,612",954,707,909,559,334,41.1,-,"9,101","2,663","8,694","8,404","8,128","2,119","1,802","11,357","5,709","4,094",774,"5,648","4,600","1,028","11,357","11,204","10,908",137,-,119,3,37,153,"11,051",177,45,183,13,55,"11,357",162,"11,195","10,783",137,-,119,3
0,62012,"6,426",342,276,425,412,403,589,810,"1,092",577,379,626,328,167,44.4,-,"5,383","1,289","5,137","4,894","4,568","1,330","1,121","6,426","3,366","2,625",576,"3,060","2,512",545,"6,426","6,327","6,315",8,4,-,-,-,99,"6,414",63,28,-,-,20,"6,426",80,"6,346","6,260",8,4,-,-
0,62018,"3,034",169,203,219,123,117,363,387,532,285,156,262,189,29,42.3,-,"2,443",692,"2,342","2,286","2,203",576,480,"3,034","1,474","1,103",166,"1,560","1,239",314,"3,034","2,971","2,899",56,-,-,-,16,63,"2,962",119,-,-,-,16,"3,034",31,"3,003","2,884",56,-,-,-
