,zipcode,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,60033,"5,112","4,618","2,882","1,736",2.90,3.06,494,106,62,42,"2,988",3.5,"1,798",3.4,"8,362","5,313","5,112","4,076","3,878",198,384,91,223,132,129,77,-,15,"5,112",45,946,820,441,614,484,502,213,"1,047","4,618","2,045","1,322",582,669,"4,618",300,"1,014","1,997","1,307","4,618","3,062",681,747,11,-,70,-,24,23,"4,618",-,7,24,"4,618","4,247",313,58,"2,882",98,414,865,642,449,282,94,24,14,"$153,700","$200,014","2,882","1,674",552,"$1,447","1,208",152,$620,"1,736","1,696",40,$958,$969,782,"1,293"
0,60035,"12,417","11,563","9,623","1,940",2.59,2.35,854,152,148,226,"9,775",1.6,"2,088",7.1,"24,909","4,566","12,417","10,190","9,515",675,201,198,277,192,"1,359",-,-,-,"12,417",113,"1,308","1,173","1,003","1,404","2,181","1,859",688,"2,688","11,563","3,812","3,214","2,172","2,365","11,563",434,"3,087","5,733","2,309","11,563","10,147",50,"1,286",36,-,-,-,20,24,"11,563",34,90,80,"11,563","11,515",27,21,"9,623",76,44,110,193,745,"2,799","4,225","1,070",361,"$576,000","$684,001","9,623","6,280","1,844","$3,344","3,343",746,"$1,501","1,940","1,864",76,"$1,737","$1,822",966,"1,380"
0,60040,"2,099","1,999",768,"1,231",2.41,2.78,100,-,-,51,768,-,"1,231",-,"1,851","3,424","2,099",944,770,174,373,233,169,225,155,-,-,-,"2,099",-,105,197,166,224,208,163,175,861,"1,999","1,096",525,127,251,"1,999",182,891,640,286,"1,999","1,726",8,197,-,-,-,-,53,15,"1,999",21,21,51,"1,999","1,824",137,38,768,-,-,48,52,141,266,252,-,9,"$368,400","$419,531",768,409,166,"$2,439",359,41,"$1,023","1,231","1,219",12,"$1,205","$1,229",568,"1,057"
0,60041,"3,809","3,424","2,798",626,2.62,2.48,385,90,39,142,"2,888",3.1,665,5.9,"7,327","1,554","3,809","3,538","3,441",97,46,17,96,38,55,19,-,5,"3,809",-,338,786,217,476,374,589,510,519,"3,424",971,"1,006",729,718,"3,424",174,839,"1,363","1,048","3,424","3,137",16,206,-,-,16,-,-,49,"3,424",24,-,83,"3,424","3,411",13,-,"2,798",64,311,629,692,742,291,52,17,-,"$172,800","$195,321","2,798","2,026",687,"$1,612",772,137,$636,626,606,20,"$1,106","$1,174",239,578
0,60042,"3,450","3,271","2,618",653,2.61,2.33,179,-,91,-,"2,618",-,744,12.2,"6,824","1,521","3,450","3,260","2,475",785,23,45,78,-,44,-,-,-,"3,450",8,264,"1,257",914,259,176,194,216,162,"3,271","1,149","1,041",790,291,"3,271",62,"1,008","1,465",736,"3,271","3,056",51,164,-,-,-,-,-,-,"3,271",6,26,86,"3,271","3,271",-,-,"2,618",58,182,655,883,564,223,36,17,-,"$168,400","$190,952","2,618","1,980",603,"$1,521",638,81,$610,653,608,45,"$1,360","$1,436",328,544
0,60043,853,794,712,82,3.21,2.76,59,41,-,5,753,5.4,82,-,"2,286",226,853,824,811,13,7,22,-,-,-,-,-,-,853,5,54,27,-,19,15,134,77,522,794,295,219,121,159,794,20,180,383,211,794,702,-,86,-,-,-,-,-,6,794,-,-,-,794,788,-,6,712,5,-,6,7,8,22,250,198,216,"$1,133,000","$1,480,492",712,464,152,"$4,001",248,74,"$1,501",82,76,6,"$3,250","$3,097",64,29
0,60044,"4,259","3,927","2,757","1,170",2.73,2.05,332,68,21,98,"2,825",2.4,"1,191",1.8,"7,522","2,400","4,259","3,063","2,595",468,32,106,256,353,401,48,-,11,"4,259",73,252,"1,165",697,574,537,518,71,372,"3,927","1,921",848,557,601,"3,927",103,"1,237","1,825",762,"3,927","3,507",12,385,-,-,-,-,7,16,"3,927",-,-,27,"3,927","3,878",38,11,"2,757",33,66,103,122,424,705,981,257,66,"$481,300","$556,233","2,757","1,895",642,"$2,942",862,184,"$1,188","1,170","1,148",22,"$1,382","$1,536",459,"1,055"
0,60045,"8,264","7,437","6,386","1,051",2.74,2.50,827,201,150,274,"6,587",3.1,"1,201",12.5,"17,489","2,624","8,264","7,059","6,609",450,205,34,76,169,708,13,-,2,"8,264",88,855,"1,274","1,314","1,204","1,146","1,040",187,"1,156","7,437","2,853","1,938","1,380","1,266","7,437",187,"1,500","3,454","2,296","7,437","6,509",31,854,-,-,-,-,34,9,"7,437",18,39,51,"7,437","7,361",54,22,"6,386",91,54,63,35,219,700,"2,974","1,622",628,"$840,200","$1,083,837","6,386","4,003","1,312","$4,001","2,383",623,"$1,501","1,051",876,175,"$1,768","$2,022",391,558
0,60046,"13,129","12,418","10,330","2,088",2.94,2.23,711,141,156,199,"10,471",1.3,"2,244",7.0,"30,421","4,665","13,129","11,772","10,822",950,108,63,185,443,466,92,-,7,"13,129",143,"2,388","3,836","1,626","1,916",749,"1,352",500,619,"12,418","4,233","4,028","2,478","1,679","12,418",227,"3,025","5,769","3,397","12,418","11,451",113,799,-,-,20,-,27,8,"12,418",26,58,223,"12,418","12,378",31,9,"10,330",194,266,"1,337","2,500","3,656","2,027",303,27,20,"$219,700","$242,499","10,330","8,177","2,074","$2,046","2,153",380,$877,"2,088","1,914",174,"$1,234","$1,353",835,"1,713"
0,60047,"14,443","13,757","12,481","1,276",3.06,2.96,686,215,100,129,"12,696",1.7,"1,376",7.3,"38,209","3,774","14,443","13,521","12,900",621,42,89,166,156,358,85,26,6,"14,443",491,"2,462","2,963","3,622","2,701","1,160",588,178,278,"13,757","4,617","4,590","2,792","1,758","13,757",290,"1,739","7,261","4,467","13,757","12,935",54,688,-,-,25,26,9,20,"13,757",30,46,141,"13,757","13,591",141,25,"12,481",172,128,281,463,"2,033","4,294","4,674",358,78,"$438,900","$474,065","12,481","9,138","2,434","$2,883","3,343",655,"$1,133","1,276","1,234",42,"$1,552","$1,531",484,"1,043"
0,60048,"10,867","10,315","8,676","1,639",2.88,2.07,552,135,77,87,"8,811",1.5,"1,716",4.5,"25,019","3,392","10,867","9,245","8,581",664,165,269,243,302,633,10,-,1,"10,867",194,862,"1,570","1,995","2,370","1,319","1,301",405,851,"10,315","3,829","2,797","1,972","1,717","10,315",519,"2,012","5,248","2,536","10,315","9,080",35,"1,115",-,-,9,-,30,46,"10,315",11,11,93,"10,315","10,221",56,38,"8,676",92,66,113,215,966,"3,698","3,195",264,67,"$451,100","$498,978","8,676","5,875","1,424","$2,971","2,801",518,"$1,190","1,639","1,489",150,"$1,373","$1,573",743,"1,091"
0,60050,"13,095","12,470","8,840","3,630",2.70,2.37,625,153,45,150,"8,993",1.7,"3,675",1.2,"23,871","8,614","13,095","10,713","9,693","1,020",218,571,715,367,496,3,12,-,"13,095",204,"2,506","2,244","1,561","2,402","1,281","1,563",383,951,"12,470","4,979","4,050","1,910","1,531","12,470",879,"3,363","5,335","2,893","12,470","10,685",108,"1,621",23,-,3,-,-,30,"12,470",58,179,303,"12,470","12,290",156,24,"8,840",338,715,"2,077","2,265","2,209","1,030",198,8,-,"$175,800","$192,550","8,840","6,228","1,793","$1,676","2,612",540,$657,"3,630","3,499",131,"$1,212","$1,249","2,091","3,107"
0,60051,"9,348","8,648","7,095","1,553",2.69,2.70,700,149,152,184,"7,244",2.1,"1,705",8.9,"19,103","4,195","9,348","8,264","7,704",560,123,270,110,275,46,248,12,27,"9,348",59,"2,433","1,323","1,165","1,261",643,"1,367",287,810,"8,648","3,085","2,871","1,038","1,654","8,648",149,"1,873","3,782","2,844","8,648","7,987",125,454,-,-,18,-,38,26,"8,648",27,35,110,"8,648","8,547",64,37,"7,095",337,328,"1,053","1,883","2,028","1,222",200,44,-,"$198,400","$220,174","7,095","4,946","1,361","$1,824","2,149",211,$678,"1,553","1,519",34,"$1,248","$1,334",659,"1,439"
0,60053,"9,012","8,336","7,610",726,2.75,2.93,676,79,77,-,"7,689",1.0,803,9.6,"20,964","2,125","9,012","7,204","6,770",434,113,107,67,20,"1,423",78,-,9,"9,012",219,832,338,265,884,"1,824","3,769",464,417,"8,336","2,415","2,473","1,285","2,163","8,336",348,"2,623","3,751","1,614","8,336","7,393",101,802,-,-,-,-,16,24,"8,336",21,30,41,"8,336","8,157",124,55,"7,610",172,188,249,593,"2,382","3,375",597,-,54,"$308,700","$334,179","7,610","4,372","1,887","$2,144","3,238",868,$878,726,663,63,"$1,817","$1,739",443,606
0,60056,"21,883","20,724","14,385","6,339",2.64,2.71,"1,159",89,335,70,"14,474",0.6,"6,674",5.0,"37,950","17,198","21,883","13,253","12,379",874,273,657,"2,627","1,817","3,189",67,-,3,"21,883",178,918,"1,274","2,004","4,788","6,164","4,774",917,866,"20,724","8,344","5,256","3,222","3,902","20,724",874,"7,167","9,101","3,582","20,724","16,208",264,"4,042",8,-,-,-,106,96,"20,724",43,77,390,"20,724","20,037",534,153,"14,385",279,538,770,815,"3,702","7,310",873,62,36,"$320,400","$315,697","14,385","8,825","2,791","$2,157","5,560","1,292",$856,"6,339","6,265",74,"$1,101","$1,130","2,750","5,621"
0,60060,"13,442","12,666","9,690","2,976",2.88,2.99,776,163,113,92,"9,853",1.7,"3,089",3.7,"27,956","8,886","13,442","11,220","9,910","1,310",62,127,413,346,"1,220",54,-,4,"13,442",350,"1,745","3,031","2,240","1,597","1,476","2,063",333,607,"12,666","5,029","3,986","2,259","1,392","12,666",350,"3,245","5,677","3,394","12,666","11,198",163,"1,049",9,-,56,-,126,65,"12,666",9,35,142,"12,666","11,963",553,150,"9,690",146,161,968,"1,934","3,128","2,517",668,92,76,"$250,700","$289,059","9,690","6,879","2,007","$1,984","2,811",531,$880,"2,976","2,784",192,"$1,354","$1,397","1,144","2,570"
0,60061,"10,705","9,980","6,657","3,323",2.91,2.28,725,65,383,104,"6,722",1.0,"3,706",10.3,"19,345","7,578","10,705","6,981","4,330","2,651",38,662,"1,019",364,"1,619",22,-,2,"10,705",576,"2,222","2,424","1,727","3,210",271,96,42,137,"9,980","4,582","3,047","1,603",748,"9,980",664,"2,936","4,863","1,517","9,980","8,834",87,920,14,-,-,-,16,109,"9,980",26,164,148,"9,980","9,707",241,32,"6,657",152,246,714,637,869,"2,522","1,469",35,13,"$344,700","$352,489","6,657","4,785","1,269","$2,619","1,872",441,$973,"3,323","3,149",174,"$1,591","$1,703","1,346","2,454"
0,60062,"17,235","15,951","13,144","2,807",2.57,2.05,"1,284",394,125,219,"13,538",2.9,"2,932",4.3,"33,837","5,763","17,235","12,749","10,749","2,000",13,110,811,485,"3,057",10,-,1,"17,235",753,"1,599","1,449","1,858","3,972","4,042","2,701",574,287,"15,951","5,747","4,474","2,555","3,175","15,951","1,120","4,480","7,569","2,782","15,951","13,179",74,"2,533",7,-,22,-,67,69,"15,951",40,162,200,"15,951","15,839",85,27,"13,144",237,103,388,457,911,"4,449","5,640",899,60,"$501,600","$531,605","13,144","7,704","2,371","$2,877","5,440","1,138","$1,127","2,807","2,589",218,"$1,641","$1,797","1,362","2,049"
0,60064,"6,135","5,134","2,100","3,034",3.29,2.64,"1,001",43,358,13,"2,143",2.0,"3,392",10.6,"6,919","8,025","6,135","3,427","3,004",423,898,632,358,197,611,12,-,2,"6,135",57,414,616,281,999,771,"1,173",232,"1,592","5,134","2,917",935,616,666,"5,134",617,"2,322","1,348",847,"5,134","4,090",40,978,-,-,-,9,-,17,"5,134",8,19,168,"5,134","4,900",122,112,"2,100",119,945,626,277,89,44,-,-,-,"$99,200","$108,092","2,100","1,174",314,"$1,228",926,116,$513,"3,034","2,923",111,$940,$922,"1,843","2,060"
0,60067,"16,514","15,571","12,068","3,503",2.51,2.18,943,86,234,108,"12,154",0.7,"3,737",6.3,"30,254","7,649","16,514","11,516","9,034","2,482",181,642,"1,185",813,"2,132",45,-,3,"16,514",155,"2,079","2,148","3,063","4,339","2,076","1,689",359,606,"15,571","6,055","4,561","2,593","2,362","15,571",394,"5,610","6,830","2,737","15,571","13,340",222,"1,705",12,-,11,15,175,91,"15,571",-,78,161,"15,571","15,398",155,18,"12,068",213,335,808,784,"2,442","4,694","2,659",102,31,"$352,400","$369,142","12,068","7,892","2,423","$2,392","4,176",895,"$1,018","3,503","3,427",76,"$1,313","$1,409","1,512","3,239"
0,60068,"15,179","14,231","11,728","2,503",2.75,1.97,948,231,130,68,"11,959",1.9,"2,633",4.9,"32,298","4,920","15,179","11,510","10,881",629,226,339,528,687,"1,862",19,8,1,"15,179",280,"1,197",685,540,"1,327","3,066","4,417","1,446","2,221","14,231","4,900","3,598","2,644","3,089","14,231",719,"4,483","6,447","2,582","14,231","12,430",112,"1,528",18,-,-,-,55,88,"14,231",15,98,158,"14,231","14,127",84,20,"11,728",213,186,232,367,"1,330","5,357","3,668",357,18,"$427,000","$448,149","11,728","6,942","2,119","$2,765","4,786","1,263","$1,067","2,503","2,302",201,"$1,412","$1,546",950,"2,091"
0,60069,"3,650","3,432","2,784",648,2.46,1.60,218,24,97,37,"2,808",0.9,745,13.0,"6,857","1,036","3,650","2,358","2,055",303,7,11,8,59,"1,207",-,-,-,"3,650",114,"1,022",681,312,639,508,279,54,41,"3,432","1,279","1,172",495,486,"3,432",390,"1,014","1,422",606,"3,432","2,684",44,676,-,-,-,-,8,20,"3,432",54,48,25,"3,432","3,432",-,-,"2,784",29,16,35,56,370,"1,103","1,054",95,26,"$458,300","$478,904","2,784","1,394",387,"$3,031","1,390",233,"$1,269",648,546,102,"$2,714","$2,630",477,164
0,60070,"5,962","5,790","4,005","1,785",2.60,3.12,172,101,24,13,"4,106",2.5,"1,809",1.3,"10,428","5,576","5,962","2,898","2,195",703,93,482,"1,009",529,911,40,-,7,"5,962",5,112,447,"1,190","1,964",980,977,198,89,"5,790","2,277","1,654",979,880,"5,790",278,"2,144","2,558",810,"5,790","4,464",19,"1,198",-,-,-,-,47,62,"5,790",13,-,35,"5,790","5,201",403,186,"4,005",215,558,422,380,739,"1,148",519,15,9,"$263,200","$280,799","4,005","2,230",764,"$1,842","1,775",560,$865,"1,785","1,692",93,"$1,054","$1,146",770,"1,641"
0,60071,"1,512","1,399",913,486,2.84,1.87,113,18,44,27,931,1.9,530,8.3,"2,596",910,"1,512","1,028","1,019",9,46,13,77,257,76,15,-,10,"1,512",17,477,204,108,211,121,132,17,225,"1,399",584,432,170,213,"1,399",89,385,494,431,"1,399","1,006",63,326,4,-,-,-,-,-,"1,399",4,4,39,"1,399","1,359",31,9,913,32,82,115,160,265,249,10,-,-,"$225,400","$225,558",913,672,198,"$1,708",241,88,$850,486,440,46,$921,$932,211,351
0,60073,"19,744","18,806","14,547","4,259",3.23,3.43,938,344,57,126,"14,891",2.3,"4,316",1.3,"46,967","14,596","19,744","17,347","14,231","3,116",113,469,393,431,419,572,-,29,"19,744",658,"6,772","3,982","1,819","2,929",742,"1,001","1,095",746,"18,806","8,218","6,866","2,434","1,288","18,806",663,"4,562","8,582","4,999","18,806","17,322",243,"1,069",35,-,30,-,94,13,"18,806",35,107,252,"18,806","18,116",579,111,"14,547",554,"2,619","3,719","3,589","3,478",513,66,9,-,"$155,400","$158,875","14,547","11,335","3,920","$1,646","3,212",546,$655,"4,259","4,069",190,"$1,304","$1,258","2,027","3,574"
0,60074,"15,272","14,510","8,923","5,587",2.55,2.98,762,86,190,78,"9,009",1.0,"5,777",3.3,"22,781","16,642","15,272","7,004","5,489","1,515",129,"1,516","3,716","1,194","1,699",-,14,-,"15,272",26,426,"1,402","3,270","5,379","3,054","1,232",285,198,"14,510","6,923","3,737","2,150","1,700","14,510",715,"4,985","6,980","1,830","14,510","10,726",132,"3,489",6,-,-,-,104,53,"14,510",58,119,226,"14,510","13,267",882,361,"8,923",219,"1,002","1,637",837,"2,492","2,236",470,15,15,"$240,700","$243,344","8,923","6,298","1,905","$1,778","2,625",464,$764,"5,587","5,506",81,"$1,128","$1,159","2,252","4,833"
0,60076,"11,591","10,692","8,332","2,360",2.88,3.09,899,148,48,7,"8,480",1.7,"2,408",2.0,"24,022","7,295","11,591","8,710","8,214",496,353,986,640,320,572,10,-,1,"11,591",42,331,179,248,725,"1,979","5,679","1,379","1,029","10,692","3,261","2,667","2,133","2,631","10,692",650,"3,313","4,896","1,833","10,692","9,477",77,"1,041",17,6,-,10,27,37,"10,692",40,53,156,"10,692","10,261",358,73,"8,332",77,129,224,628,"2,543","3,952",709,42,28,"$318,800","$333,310","8,332","4,852","1,799","$2,203","3,480",710,$880,"2,360","2,261",99,"$1,288","$1,392","1,237","2,094"
0,60077,"10,912","10,254","6,107","4,147",2.78,2.69,658,-,198,-,"6,107",-,"4,345",4.6,"16,961","11,146","10,912","5,023","4,134",889,322,"1,324",904,411,"2,928",-,-,-,"10,912",73,"1,227",342,443,974,"2,208","3,432","1,199","1,014","10,254","5,029","2,404","1,291","1,530","10,254",995,"3,924","4,021","1,314","10,254","8,202",86,"1,886",-,-,-,-,27,53,"10,254",-,-,223,"10,254","9,752",445,57,"6,107",229,165,477,871,"1,943","2,046",347,22,7,"$268,700","$276,035","6,107","3,725","1,415","$1,983","2,382",680,$840,"4,147","3,876",271,"$1,185","$1,246","2,027","3,224"
0,60081,"3,786","3,443","2,943",500,2.84,2.61,343,62,-,174,"3,005",2.1,500,-,"8,354","1,306","3,786","3,669","3,651",18,23,30,64,-,-,-,-,-,"3,786",-,987,"1,131",215,445,298,240,152,318,"3,443",886,"1,274",947,336,"3,443",71,640,"1,568","1,164","3,443","3,330",-,93,-,-,20,-,-,-,"3,443",-,-,36,"3,443","3,408",35,-,"2,943",103,105,235,450,812,"1,118",79,-,41,"$275,400","$288,677","2,943","1,993",713,"$2,163",950,279,$837,500,445,55,"$1,307","$1,376",119,306
0,60083,"3,709","3,506","2,999",507,2.78,3.26,203,10,43,54,"3,009",0.3,550,7.8,"8,339","1,651","3,709","3,569","2,836",733,25,42,73,-,-,-,-,-,"3,709",31,"1,638",660,363,425,164,85,48,295,"3,506","1,354","1,064",547,541,"3,506",59,841,"1,571","1,035","3,506","3,356",42,104,-,-,2,-,-,2,"3,506",-,-,37,"3,506","3,466",40,-,"2,999",43,105,276,475,"1,039",805,229,18,9,"$257,700","$280,252","2,999","2,070",680,"$2,225",929,257,$889,507,504,3,"$1,718","$1,620",167,483
0,60084,"6,524","6,183","4,784","1,399",2.73,2.50,341,156,95,90,"4,940",3.2,"1,494",6.4,"13,069","3,502","6,524","5,186","4,518",668,125,291,298,79,326,219,-,34,"6,524",122,"1,934","1,196",926,610,558,562,207,409,"6,183","2,524","2,213",755,691,"6,183",251,"1,574","3,124","1,234","6,183","5,445",8,681,-,-,-,-,-,49,"6,183",-,-,68,"6,183","5,998",75,110,"4,784",266,186,537,"1,052","1,579",898,259,7,-,"$225,200","$239,031","4,784","3,303",945,"$2,073","1,481",278,$802,"1,399","1,356",43,"$1,169","$1,225",694,"1,167"
0,60085,"24,782","22,747","9,242","13,505",3.29,2.85,"2,035",178,817,28,"9,420",1.9,"14,322",5.7,"30,393","38,476","24,782","11,708","10,748",960,"2,856","1,109","1,672","2,585","3,541","1,311",-,53,"24,782",307,996,"3,361","1,898","3,846","2,976","3,796","1,962","5,640","22,747","12,788","5,159","2,766","2,034","22,747","2,790","7,951","7,203","4,803","22,747","17,130",150,"5,073",26,-,-,15,223,130,"22,747",65,49,495,"22,747","21,134","1,290",323,"9,242","1,326","2,957","2,443","1,521",694,119,122,60,-,"$106,000","$123,548","9,242","5,403","2,058","$1,387","3,839",637,$557,"13,505","13,142",363,$915,$930,"6,687","9,777"
0,60087,"10,089","9,517","6,000","3,517",2.91,2.57,572,90,89,10,"6,090",1.5,"3,606",2.5,"17,447","9,046","10,089","6,997","6,624",373,145,107,538,"1,109",944,249,-,25,"10,089",199,931,"1,348",945,"1,726","1,725","2,230",602,383,"9,517","4,150","2,454","1,442","1,471","9,517",508,"3,012","3,817","2,180","9,517","8,071",103,"1,186",33,-,-,-,42,82,"9,517",-,-,212,"9,517","9,247",251,19,"6,000",337,"1,314","1,810","1,546",686,199,75,15,18,"$136,200","$154,536","6,000","3,728","1,204","$1,497","2,272",252,$625,"3,517","3,468",49,"$1,047","$1,071","1,742","3,082"
0,60088,"1,293","1,109",-,"1,109",-,2.96,184,-,55,-,-,-,"1,164",4.7,-,"3,288","1,293",941,573,368,103,200,-,-,13,36,-,28,"1,293",139,387,266,138,173,84,32,-,74,"1,109","1,032",49,22,6,"1,109",-,429,522,158,"1,109",905,47,157,-,-,-,-,-,-,"1,109",-,-,32,"1,109","1,096",-,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,109","1,052",57,"$1,638","$1,633",580,"1,052"
0,60089,"16,080","15,596","12,340","3,256",2.67,2.54,484,80,123,81,"12,420",0.6,"3,379",3.6,"32,998","8,269","16,080","11,319","8,689","2,630",98,700,855,717,"2,391",-,-,-,"16,080",119,662,"2,963","5,227","4,424","1,913",580,47,145,"15,596","5,971","4,384","2,910","2,331","15,596",477,"4,797","7,691","2,631","15,596","13,949",207,"1,301",40,6,-,-,57,36,"15,596",28,130,235,"15,596","15,424",126,46,"12,340",290,372,651,"1,122","2,939","5,295","1,645",26,-,"$324,600","$322,302","12,340","8,207","1,895","$2,351","4,133",716,$977,"3,256","2,980",276,"$1,601","$1,604","1,015","2,591"
0,60090,"14,757","14,019","8,489","5,530",2.63,2.82,738,107,256,-,"8,596",1.2,"5,786",4.4,"22,302","15,594","14,757","6,811","4,495","2,316",143,"1,625","1,968",805,"2,942",463,-,31,"14,757",180,"1,128","1,489","3,316","4,449","2,172","1,711",88,224,"14,019","6,445","4,023","1,884","1,667","14,019",872,"5,501","5,138","2,508","14,019","11,132",128,"2,547",-,-,17,33,76,86,"14,019",63,102,281,"14,019","13,408",502,109,"8,489",492,734,"1,118","2,172","2,222","1,549",202,-,-,"$191,500","$205,445","8,489","5,280","2,089","$1,724","3,209",585,$688,"5,530","5,359",171,"$1,217","$1,246","2,230","4,989"
0,60091,"10,320","9,635","8,364","1,271",2.92,2.23,685,229,60,50,"8,593",2.7,"1,331",4.5,"24,405","2,833","10,320","8,471","8,004",467,91,64,110,202,"1,374",8,-,1,"10,320",194,517,506,312,557,"1,618","2,588",755,"3,273","9,635","3,262","2,900","1,506","1,967","9,635",524,"2,588","4,868","1,655","9,635","8,286",77,"1,175",-,-,-,-,51,46,"9,635",-,-,64,"9,635","9,617",-,18,"8,364",122,30,47,176,424,"1,796","3,691","1,884",194,"$680,300","$762,014","8,364","5,092","1,486","$3,721","3,272",792,"$1,388","1,271","1,239",32,"$1,639","$1,871",593,747
