,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,77493,118,"10,352","9,817","7,868","1,949",3.31,3.17,535,137,52,18,"8,005",1.7,"2,001",2.6,"26,017","6,176","10,352","9,191","9,127",64,4,93,-,169,241,654,-,63,"10,352","2,189","2,860","1,772","1,368","1,492",321,264,76,10,"9,817","4,875","2,922","1,142",878,"9,817",331,"1,947","4,885","2,654","9,817","6,074",151,"3,578",-,-,-,-,14,-,"9,817",-,-,216,"9,817","9,341",443,33,"7,868",381,333,"1,480","1,779","2,380","1,078",406,19,12,"$198,700","$235,295","7,868","5,384","1,413","$1,719","2,484",381,$671,"1,949","1,902",47,"$1,336","$1,314",688,"1,639"
0,77494,28,"36,981","35,342","27,491","7,851",3.41,2.69,"1,639",735,540,-,"28,226",2.6,"8,391",6.4,"93,611","21,090","36,981","31,555","30,692",863,93,78,"1,095","1,409","2,708",43,-,1,"36,981","16,454","15,607","3,671",871,176,-,103,-,99,"35,342","25,219","8,944","1,074",105,"35,342",565,"6,247","20,583","7,947","35,342","24,930",404,"9,907",-,-,59,-,30,12,"35,342",77,292,515,"35,342","34,816",264,262,"27,491",189,191,337,972,"8,249","13,223","4,091",185,54,"$343,000","$365,597","27,491","20,565","3,608","$2,653","6,926",667,"$1,152","7,851","7,799",52,"$1,620","$1,723","3,084","6,627"
0,77498,0,"16,100","15,216","11,111","4,105",3.43,3.22,884,128,392,34,"11,239",1.1,"4,497",8.7,"38,112","13,209","16,100","14,349","14,208",141,23,30,255,567,694,182,-,11,"16,100",554,"5,419","3,556","3,205","2,714",277,123,78,174,"15,216","5,249","6,060","2,406","1,501","15,216",251,"3,175","6,847","4,943","15,216","9,406",236,"5,439",-,19,-,-,44,72,"15,216",22,39,176,"15,216","14,620",435,161,"11,111",180,654,"1,952","2,867","3,766","1,425",206,61,-,"$198,400","$213,797","11,111","6,950","1,641","$1,672","4,161",437,$701,"4,105","3,649",456,"$1,474","$1,498","1,388","3,439"
0,77502,79,"11,632","10,803","6,580","4,223",3.72,3.23,829,96,441,-,"6,676",1.4,"4,664",9.5,"24,448","13,661","11,632","8,146","8,043",103,24,166,558,948,815,954,21,82,"11,632",52,504,423,"1,177","1,846","2,958","4,115",471,86,"10,803","4,788","2,980","1,470","1,565","10,803",517,"3,291","4,099","2,896","10,803","5,667",90,"4,817",-,-,-,18,23,188,"10,803",80,80,164,"10,803","9,582",885,336,"6,580",838,"2,601","2,176",628,246,69,10,12,-,"$98,000","$103,535","6,580","3,139",868,"$1,243","3,441",386,$464,"4,223","4,096",127,$915,$958,"1,930","2,935"
0,77503,31,"8,475","7,910","4,074","3,836",3.33,3.12,565,94,146,18,"4,168",2.3,"3,982",3.7,"13,549","11,982","8,475","5,408","5,131",277,228,162,488,904,609,656,20,77,"8,475",173,869,596,900,"1,686","1,289","2,417",357,188,"7,910","4,193","1,991",722,"1,004","7,910",444,"2,507","3,114","1,845","7,910","3,710",35,"4,129",-,-,-,-,-,36,"7,910",31,134,162,"7,910","7,137",652,121,"4,074",510,"1,483","1,622",316,74,34,22,13,-,"$100,900","$105,613","4,074","2,145",430,"$1,127","1,929",165,$446,"3,836","3,775",61,$915,$964,"1,983","2,900"
0,77504,51,"10,147","8,697","3,534","5,163",2.92,2.55,"1,450",128,709,-,"3,662",3.5,"5,872",12.1,"10,307","13,177","10,147","3,885","3,672",213,134,741,"1,557","1,299","1,878",653,-,64,"10,147",482,"1,919",838,"1,845","3,687",682,600,73,21,"8,697","5,541","1,906",615,635,"8,697",736,"3,557","2,708","1,696","8,697","3,000",50,"5,562",-,-,9,-,38,38,"8,697",17,97,97,"8,697","8,236",383,78,"3,534",520,373,"1,007",817,547,145,59,66,-,"$143,500","$163,896","3,534","2,053",437,"$1,407","1,481",233,$506,"5,163","5,080",83,$908,$936,"2,748","3,914"
0,77505,38,"9,072","8,300","5,603","2,697",2.96,2.75,772,48,355,27,"5,651",0.8,"3,052",11.6,"16,599","7,423","9,072","6,171","6,040",131,65,105,562,630,"1,294",245,-,27,"9,072",494,"1,600","2,269","2,382","1,575",371,297,81,3,"8,300","3,903","2,376","1,201",820,"8,300",163,"2,200","3,878","2,059","8,300","4,739",82,"3,422",-,-,12,9,26,10,"8,300",42,34,149,"8,300","8,046",175,79,"5,603",145,330,"1,312","1,532","1,819",342,112,11,-,"$180,700","$192,323","5,603","3,638",666,"$1,663","1,965",195,$616,"2,697","2,631",66,"$1,175","$1,204",927,"2,405"
0,77506,79,"12,187","10,954","4,395","6,559",3.68,3.40,"1,233",-,537,-,"4,395",-,"7,096",7.6,"16,190","22,316","12,187","6,939","6,848",91,441,531,691,"1,022","2,247",316,-,26,"12,187",90,300,768,"1,085","1,824","2,679","3,439","1,737",265,"10,954","5,982","2,655","1,244","1,073","10,954",924,"4,078","3,719","2,233","10,954","4,078",26,"6,740",-,-,-,-,22,88,"10,954",31,66,352,"10,954","8,991","1,471",492,"4,395",697,"2,688",730,244,36,-,-,-,-,"$77,000","$79,260","4,395","1,767",681,"$1,081","2,628",117,$408,"6,559","6,301",258,$826,$838,"2,726","3,896"
0,77507,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,77520,65,"14,196","12,442","7,001","5,441",3.12,2.54,"1,754",185,391,55,"7,186",2.6,"5,832",6.7,"21,862","13,823","14,196","9,652","9,120",532,386,604,845,"1,009",817,754,129,53,"14,196",471,722,852,"1,332","2,500","2,583","2,365","2,268","1,103","12,442","6,478","2,895","1,518","1,551","12,442",884,"4,645","4,540","2,373","12,442","5,634",196,"6,554",-,6,-,-,9,43,"12,442",43,108,313,"12,442","11,841",415,186,"7,001","1,462","2,978","1,263",498,553,139,20,50,38,"$84,500","$119,126","7,001","3,204",884,"$1,236","3,797",432,$426,"5,441","5,081",360,$891,$922,"2,352","3,563"
0,77521,105,"21,632","19,650","12,189","7,461",3.18,2.76,"1,982",252,878,39,"12,441",2.0,"8,339",10.5,"38,734","20,624","21,632","13,829","13,466",363,15,636,"1,858","1,933","1,799","1,543",19,71,"21,632","2,693","5,834","2,763","3,221","3,885","1,496","1,123",310,307,"19,650","10,422","5,460","1,845","1,923","19,650","1,003","6,526","7,471","4,650","19,650","7,696",98,"11,756",-,-,15,-,38,47,"19,650",127,128,399,"19,650","18,880",543,227,"12,189",733,"2,285","3,783","2,850","1,878",486,153,-,21,"$142,200","$159,045","12,189","7,304","1,875","$1,572","4,885",623,$616,"7,461","7,111",350,$952,"$1,002","2,578","5,294"
0,77523,1,"7,326","6,874","5,951",923,3.21,3.25,452,25,77,51,"5,976",0.4,"1,000",7.7,"19,104","2,997","7,326","5,951","5,803",148,20,-,146,168,252,781,8,107,"7,326","1,460","3,252","1,090",702,412,179,138,47,46,"6,874","3,143","2,898",535,298,"6,874",216,"1,355","2,846","2,457","6,874","2,758",463,"3,584",4,-,-,-,3,62,"6,874",3,39,98,"6,874","6,721",151,2,"5,951",494,187,662,"1,132","1,709","1,508",244,10,5,"$225,000","$249,167","5,951","4,466",891,"$1,840","1,485",353,$621,923,804,119,$897,$991,466,715
0,77530,73,"9,777","9,249","6,184","3,065",3.57,3.55,528,96,84,-,"6,280",1.5,"3,149",2.7,"22,054","10,868","9,777","7,017","6,645",372,19,61,69,152,135,"2,278",46,233,"9,777",58,"1,088","1,703","2,391","2,119","1,061","1,009",193,155,"9,249","3,446","2,951","1,532","1,320","9,249",267,"2,491","3,526","2,965","9,249","3,363",134,"5,627",30,-,14,-,-,81,"9,249",15,40,182,"9,249","8,398",669,182,"6,184","1,060","2,374","1,662",637,269,75,31,-,76,"$95,300","$208,107","6,184","3,449","1,111","$1,146","2,735",233,$456,"3,065","2,890",175,$889,$942,"1,251","2,030"
0,77532,37,"10,899","10,387","8,240","2,147",2.74,3.29,512,-,181,-,"8,240",-,"2,328",7.8,"22,540","7,063","10,899","8,565","8,395",170,64,89,183,2,74,"1,823",99,167,"10,899",683,"2,876","1,374","2,128","2,350",693,311,301,183,"10,387","4,324","3,598","1,339","1,126","10,387",303,"2,413","4,774","2,897","10,387","2,912",886,"6,333",14,-,-,13,122,107,"10,387",10,108,293,"10,387","10,042",214,131,"8,240",906,"1,396","1,934","1,754","1,665",448,121,16,-,"$147,200","$156,807","8,240","4,699","1,518","$1,463","3,541",485,$538,"2,147","2,039",108,$936,"$1,006",676,"1,570"
0,77535,2,"11,134","9,885","7,885","2,000",2.94,2.55,"1,249",41,79,355,"7,926",0.5,"2,079",3.8,"23,186","5,095","11,134","5,551","5,454",97,147,49,92,289,150,"4,610",246,414,"11,134","1,131","2,875","2,895","1,504",962,784,612,210,161,"9,885","4,016","3,356","1,398","1,115","9,885",405,"2,927","4,032","2,521","9,885","1,269","1,396","7,023",-,-,95,-,2,100,"9,885",90,78,154,"9,885","9,569",173,143,"7,885","1,303","2,397","1,300",822,"1,375",537,119,14,18,"$108,200","$150,202","7,885","3,388",717,"$1,336","4,497",389,$443,"2,000","1,827",173,$878,$861,748,"1,205"
0,77536,61,"11,644","10,874","8,247","2,627",2.98,3.17,770,151,236,119,"8,398",1.8,"2,863",8.2,"24,545","8,340","11,644","9,494","9,464",30,114,508,328,366,427,407,-,35,"11,644",514,"1,975",812,"1,945","3,696","1,689",872,83,58,"10,874","4,525","2,835","1,477","2,037","10,874",487,"2,448","4,906","3,033","10,874","7,130",98,"3,588",-,-,20,-,-,38,"10,874",28,17,132,"10,874","10,502",328,44,"8,247",442,698,"2,516","2,268","1,762",518,15,28,-,"$159,800","$168,192","8,247","5,270","1,018","$1,508","2,977",210,$603,"2,627","2,412",215,"$1,252","$1,307","1,068","2,183"
0,77546,31,"18,663","17,894","13,999","3,895",3.06,2.64,769,93,217,73,"14,092",0.7,"4,112",5.3,"42,810","10,289","18,663","16,114","15,750",364,146,326,499,668,803,107,-,6,"18,663","1,617","3,630","3,912","3,472","4,585","1,278",114,12,43,"17,894","7,597","5,593","2,705","1,999","17,894",413,"4,077","8,129","5,275","17,894","9,476",153,"8,199",12,-,-,-,-,54,"17,894",-,64,123,"17,894","17,647",216,31,"13,999",246,483,"2,263","2,894","3,085","3,637","1,231",153,7,"$231,300","$274,193","13,999","9,377","1,935","$1,932","4,622",405,$801,"3,895","3,710",185,"$1,338","$1,402","1,857","3,290"
0,77547,16,"2,819","2,624","1,634",990,3.79,3.88,195,57,16,6,"1,691",3.4,"1,006",1.6,"6,187","3,841","2,819","2,418","2,360",58,184,31,53,83,-,50,-,18,"2,819",34,59,43,64,270,560,"1,297",417,75,"2,624","1,063",659,437,465,"2,624",64,992,797,771,"2,624","1,337",4,"1,276",-,-,-,-,-,7,"2,624",20,42,33,"2,624","2,185",321,118,"1,634",227,"1,003",331,31,25,9,-,-,8,"$72,000","$88,248","1,634",625,211,"$1,023","1,009",139,$426,990,947,43,$886,$936,481,662
0,77562,8,"3,943","3,676","2,859",817,2.60,3.58,267,-,72,33,"2,859",-,889,8.1,"7,431","2,926","3,943","3,007","3,007",-,17,34,54,34,15,752,30,191,"3,943",192,630,613,559,438,476,446,291,298,"3,676","1,391","1,087",563,635,"3,676",177,"1,113","1,410",976,"3,676","1,703",99,"1,844",-,-,-,-,30,-,"3,676",67,14,85,"3,676","3,515",161,-,"2,859",533,852,730,288,304,115,15,-,22,"$102,600","$185,890","2,859","1,028",240,"$1,192","1,831",172,$441,817,710,107,$949,$947,251,494
0,77565,0,"4,162","3,589","1,878","1,711",2.37,2.04,573,-,222,244,"1,878",-,"1,933",11.5,"4,457","3,488","4,162","2,513","2,399",114,156,89,539,336,525,-,4,-,"4,162",277,"1,089","1,512",280,481,307,133,52,31,"3,589","2,167",859,356,207,"3,589",30,"1,582","1,371",606,"3,589","1,537",2,"2,047",-,-,-,-,3,-,"3,589",55,-,45,"3,589","3,502",87,-,"1,878",3,73,165,352,638,291,280,66,10,"$245,300","$336,701","1,878","1,093",324,"$1,868",785,109,$694,"1,711","1,659",52,"$1,231","$1,290",983,"1,612"
0,77571,75,"14,073","13,296","9,940","3,356",2.83,2.70,777,54,339,52,"9,994",0.5,"3,695",9.2,"28,159","9,068","14,073","11,469","11,135",334,156,386,333,435,655,608,31,43,"14,073",391,"2,174","2,287","2,908","2,974","1,850",764,380,345,"13,296","5,484","3,630","2,153","2,029","13,296",449,"3,724","5,377","3,746","13,296","7,237",91,"5,904",16,-,17,-,8,23,"13,296",65,35,233,"13,296","12,784",398,114,"9,940",639,"1,342","3,699","2,378","1,335",398,101,23,25,"$140,400","$168,560","9,940","6,036","1,372","$1,458","3,904",410,$541,"3,356","3,161",195,"$1,017","$1,029","1,354","2,507"
0,77573,4,"30,918","29,602","22,140","7,462",3.05,2.53,"1,316",205,331,124,"22,345",0.9,"7,793",4.2,"67,542","18,910","30,918","24,893","24,359",534,200,382,919,"1,621","2,243",634,26,21,"30,918","4,414","10,736","5,966","5,131","2,888","1,160",449,13,161,"29,602","15,657","9,505","2,767","1,673","29,602",499,"6,481","15,278","7,344","29,602","16,615",140,"12,667",46,-,16,13,25,80,"29,602",11,120,440,"29,602","29,008",417,177,"22,140",588,509,"2,432","3,869","8,263","5,632",788,17,42,"$237,500","$260,799","22,140","16,136","3,037","$2,013","6,004",630,$705,"7,462","7,185",277,"$1,346","$1,442","2,774","6,548"
0,77581,5,"17,999","16,904","13,127","3,777",3.10,2.32,"1,095",91,152,92,"13,218",0.7,"3,929",3.9,"40,702","8,778","17,999","15,011","14,824",187,7,177,670,816,787,531,-,30,"17,999","1,956","4,860","3,974","2,206","2,749","1,584",415,214,41,"16,904","7,716","5,354","2,106","1,728","16,904",338,"3,938","7,911","4,717","16,904","10,853",239,"5,748",21,-,-,-,-,43,"16,904",88,28,329,"16,904","16,609",288,7,"13,127",519,583,"1,500","2,938","5,215","2,199",170,-,3,"$217,000","$218,038","13,127","8,742","1,842","$1,981","4,385",392,$714,"3,777","3,528",249,"$1,171","$1,264","1,469","3,160"
0,77584,1,"31,208","29,612","21,626","7,986",3.23,2.24,"1,596",369,667,-,"21,995",1.7,"8,653",7.7,"69,757","17,875","31,208","23,511","23,099",412,25,78,653,"2,275","3,210","1,456",-,47,"31,208","6,309","13,162","7,327","3,022",904,303,47,108,26,"29,612","16,598","9,412","2,638",964,"29,612",244,"7,038","14,901","7,429","29,612","17,052",472,"12,016",-,-,-,-,49,23,"29,612",39,111,463,"29,612","29,100",406,106,"21,626",892,638,"1,828","4,376","8,666","4,669",551,6,-,"$236,700","$237,316","21,626","15,731","2,937","$2,129","5,895",757,$794,"7,986","7,829",157,"$1,440","$1,480","3,067","7,672"
0,77586,24,"9,664","8,824","5,683","3,141",2.77,2.12,840,70,178,299,"5,753",1.2,"3,319",5.4,"15,741","6,655","9,664","6,424","6,207",217,19,108,359,958,"1,748",37,11,4,"9,664",487,"1,592","1,932","1,715","1,697","1,955",171,36,79,"8,824","4,699","2,299","1,186",640,"8,824",157,"2,736","3,797","2,134","8,824","5,140",43,"3,576",-,-,-,14,-,51,"8,824",43,38,198,"8,824","8,652",95,77,"5,683",147,311,579,"1,057","2,135","1,071",291,30,62,"$231,900","$270,123","5,683","3,464",533,"$2,080","2,219",447,$728,"3,141","3,014",127,"$1,111","$1,249","1,139","2,761"
0,77587,22,"5,075","4,615","2,640","1,975",3.69,3.69,460,-,61,26,"2,640",-,"2,036",3.0,"9,753","7,278","5,075","3,161","3,138",23,58,117,321,526,342,538,12,106,"5,075",96,573,253,457,"1,055","1,060","1,313",199,69,"4,615","2,047","1,203",615,750,"4,615",405,"1,532","1,527","1,151","4,615","2,282",19,"2,280",-,-,-,-,5,29,"4,615",24,10,66,"4,615","3,883",543,189,"2,640",494,"1,040",736,260,76,24,10,-,-,"$93,100","$96,666","2,640","1,075",323,"$1,254","1,565",99,$384,"1,975","1,879",96,$829,$848,798,"1,256"
0,77598,35,"12,146","11,012","2,331","8,681",2.41,2.38,"1,134",45,441,81,"2,376",1.9,"9,122",4.8,"5,624","20,635","12,146","3,008","2,872",136,138,855,"1,847","3,463","2,835",-,-,-,"12,146",360,"1,693","1,292","5,076","2,571",908,156,-,90,"11,012","8,482","1,441",615,474,"11,012",507,"5,850","3,387","1,268","11,012","2,347",18,"8,562",-,-,-,19,-,66,"11,012",25,19,186,"11,012","10,402",451,159,"2,331",88,190,"1,098",644,131,156,24,-,-,"$143,100","$155,399","2,331","1,559",239,"$1,365",772,23,$483,"8,681","8,664",17,"$1,061","$1,114","3,823","8,116"
