,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,61008,,5.1,6.8,8.3,8.3,6.2,10.7,12.8,14.4,6.4,5.6,9.2,4.7,1.3,,,79.8,25.0,75.0,70.4,65.3,18.6,15.3,,48.6,74.7,13.4,51.4,75.3,17.0,,97.1,84.9,1.8,0.1,1.0,,9.3,2.9,87.4,3.0,1.1,1.7,0.3,9.8,,27.0,73.0,68.2,1.5,,1.0,
0,61010,,5.5,5.9,9.1,7.0,6.3,11.4,13.5,15.2,8.2,5.1,8.1,3.1,1.6,,,79.6,25.3,74.7,71.5,66.2,16.2,12.8,,47.9,74.1,11.3,52.1,75.3,14.1,,98.0,95.7,0.6,,0.8,0.1,0.7,2.0,97.7,2.4,0.1,0.9,0.1,0.7,,5.0,95.0,91.3,0.6,,0.8,
0,61012,,6.5,6.6,7.6,9.0,6.5,13.1,15.1,15.7,5.6,6.5,4.5,2.3,1.2,,,79.4,26.9,73.1,69.5,63.9,10.9,8.0,,54.2,70.5,8.4,45.8,76.3,7.5,,98.2,92.2,0.1,,,,5.9,1.8,94.0,0.6,1.1,,,6.1,,26.4,73.6,72.2,0.1,,,
0,61016,,5.2,5.2,4.7,4.9,2.4,8.6,10.5,15.3,10.5,10.2,14.1,6.2,2.4,,,84.9,18.1,81.9,79.8,77.7,27.6,22.6,,50.9,79.0,23.1,49.1,84.8,22.1,,97.1,89.5,4.0,1.4,2.2,,,2.9,91.8,4.9,2.1,3.7,0.1,0.4,,4.5,95.5,85.3,4.0,1.4,2.2,
0,61021,,5.5,6.0,4.2,4.9,6.1,12.6,13.3,14.5,8.1,7.2,10.3,5.3,2.1,,,84.3,18.6,81.4,78.0,73.4,22.5,17.7,,54.9,82.3,14.9,45.1,80.4,21.1,,97.8,88.8,7.0,0.3,0.6,0.2,1.0,2.2,90.8,8.0,0.4,1.2,0.2,1.6,,6.6,93.4,83.7,7.0,0.3,0.6,0.2
0,61032,,6.1,7.5,4.8,5.0,6.8,9.8,10.4,12.7,7.2,7.8,10.9,7.3,3.8,,,81.6,21.6,78.4,75.3,69.9,27.1,22.1,,46.8,77.3,19.4,53.2,79.4,24.4,,96.3,80.0,14.6,0.1,1.1,,0.5,3.7,83.7,17.3,0.8,1.3,0.1,0.6,,4.7,95.3,76.2,14.6,0.1,1.1,
0,61054,,6.4,5.9,5.4,6.1,5.9,12.2,7.8,11.6,11.3,5.9,8.4,6.4,6.6,,,82.3,20.8,79.2,75.0,70.3,24.5,21.4,,46.5,77.8,18.4,53.5,80.5,23.9,,98.6,98.0,,,,,0.6,1.4,99.4,1.0,,0.4,,0.6,,2.2,97.8,96.4,,,,
0,61061,,6.0,3.4,4.8,4.3,3.4,8.7,13.0,11.9,9.1,8.6,14.6,7.6,4.6,,,85.8,16.9,83.1,80.3,78.1,32.7,26.8,,48.8,83.8,23.5,51.2,82.4,30.0,,98.6,97.7,0.2,0.3,0.1,0.2,0.2,1.4,99.1,1.4,0.4,0.1,0.2,0.2,,4.3,95.7,93.6,0.2,0.3,0.1,0.2
0,61064,,4.2,4.8,7.7,6.8,5.8,10.6,11.5,14.0,6.8,6.9,13.6,5.6,1.7,,,83.3,21.6,78.4,75.5,70.6,25.0,20.9,,52.3,78.1,19.6,47.7,78.7,22.4,,99.5,96.6,0.7,0.3,0.9,,1.0,0.5,97.1,0.7,0.7,0.9,,1.1,,3.4,96.6,94.9,0.7,,0.9,
0,61065,,8.4,5.9,9.0,8.2,7.1,11.7,14.5,12.2,6.6,4.9,7.5,3.1,0.9,,,76.7,29.1,70.9,66.9,61.4,13.7,11.4,,52.2,71.1,11.5,47.8,70.8,11.3,,97.6,90.7,5.3,0.4,0.6,,0.6,2.4,93.0,5.4,2.4,0.8,0.1,0.6,,10.2,89.8,82.7,5.3,0.4,0.6,
0,61068,,5.8,6.6,7.4,7.3,6.7,12.7,11.1,14.3,6.5,6.4,8.5,3.9,2.8,,,80.2,24.3,75.7,71.4,66.2,18.2,15.2,,52.1,73.8,13.4,47.9,77.7,17.2,,97.8,87.4,2.0,1.0,0.9,,6.5,2.2,89.5,3.2,1.7,0.9,0.1,6.7,,23.8,76.2,71.7,2.0,0.9,0.9,
0,61071,,5.2,5.3,8.3,6.1,6.0,11.4,11.3,12.5,8.0,7.0,11.7,5.3,1.9,,,81.2,22.7,77.3,73.6,69.1,22.8,18.9,,49.6,77.0,18.0,50.4,77.6,19.8,,98.6,92.8,3.2,0.2,0.1,,2.4,1.4,94.1,3.4,0.6,0.2,,3.2,,14.0,86.0,82.3,3.0,0.1,,
0,61072,,4.0,7.2,6.3,8.3,4.7,8.6,13.8,14.9,6.5,8.5,10.5,5.7,1.1,,,82.5,23.1,76.9,72.6,69.5,22.7,17.3,,48.5,78.8,18.0,51.5,75.0,16.5,,98.9,97.1,0.7,0.3,0.2,0.1,0.5,1.1,98.2,1.3,0.8,0.2,0.1,0.5,,2.7,97.3,95.0,0.7,0.3,0.2,
0,61073,,6.6,6.9,7.9,6.4,5.1,10.7,13.8,13.6,8.2,7.2,9.5,3.4,0.9,,,78.6,26.5,73.5,71.5,67.2,18.0,13.7,,49.5,71.1,13.7,50.5,75.8,13.8,,99.0,92.7,2.2,,3.7,,0.4,1.0,93.6,2.7,0.1,4.2,,0.4,,2.4,97.6,91.3,1.4,,3.7,
0,61080,,5.8,9.3,8.4,6.1,5.4,12.2,12.7,13.9,7.2,6.5,6.9,3.6,1.9,,,76.5,27.4,72.6,68.9,65.1,16.4,12.5,,48.6,73.9,11.7,51.4,71.3,13.2,,95.7,91.2,2.3,,,0.2,2.0,4.3,95.5,4.5,0.7,1.2,0.2,2.1,,10.5,89.5,83.0,2.3,,,
0,61081,,6.0,6.4,6.0,7.2,5.3,10.3,12.1,12.4,7.3,7.5,9.4,6.6,3.5,,,81.6,23.0,77.0,73.1,69.2,24.4,19.5,,48.5,75.6,17.4,51.5,78.3,21.4,,96.4,89.2,2.3,0.2,1.0,0.1,3.5,3.6,92.8,4.0,1.1,1.5,0.3,4.6,,21.1,78.9,74.0,2.0,0.1,0.9,0.1
0,61084,,4.1,7.5,7.8,5.2,4.5,6.3,12.2,21.1,7.6,5.7,10.1,4.8,3.1,,,80.6,23.2,76.8,75.3,70.9,22.1,18.0,,47.7,76.0,17.6,52.3,77.5,18.4,,99.8,98.3,,,0.9,,0.6,0.2,98.4,,,0.9,,0.8,,5.1,94.9,94.0,,,0.9,
0,61088,,4.2,6.9,9.8,6.0,6.3,7.6,11.7,16.8,7.8,7.9,9.8,3.2,2.0,,,79.1,24.3,75.7,72.7,66.8,19.2,15.0,,49.7,74.2,14.0,50.3,77.1,16.0,,99.5,95.7,2.8,0.2,0.8,,,0.5,96.2,3.3,0.2,0.8,,,,1.3,98.7,94.4,2.8,0.2,0.8,
0,61101,,7.2,7.1,8.3,8.5,5.3,14.0,10.2,12.9,7.7,5.5,7.9,3.8,1.6,,,77.4,28.2,71.8,67.8,63.5,16.8,13.3,,50.4,68.2,11.6,49.6,75.4,15.0,,96.2,53.8,39.6,0.3,0.5,,2.0,3.8,57.1,42.0,2.0,1.0,0.2,2.7,,16.8,83.2,40.6,39.5,,0.5,
0,61102,,6.8,6.7,8.7,6.9,7.4,14.1,13.4,11.1,6.3,6.2,6.7,4.8,0.8,,,77.8,26.5,73.5,69.3,63.5,15.9,12.3,,51.3,73.5,10.7,48.7,73.5,14.1,,95.9,56.5,31.1,0.4,0.9,,7.0,4.1,59.9,33.3,1.3,1.4,0.4,8.1,,31.6,68.4,34.8,30.1,0.4,0.8,
0,61103,,6.2,6.4,5.6,6.3,5.9,11.6,11.7,12.7,6.7,7.6,9.4,4.9,4.8,,,81.8,22.1,77.9,74.4,69.6,23.5,19.1,,47.5,76.1,16.9,52.5,79.5,21.2,,97.1,72.1,21.0,0.7,0.8,,2.4,2.9,74.8,22.8,1.1,1.6,,2.6,,11.6,88.4,63.8,21.0,0.3,0.8,
0,61104,,9.3,7.1,7.8,7.0,8.6,14.7,11.4,13.2,5.4,5.5,6.0,2.8,1.3,,,75.9,28.3,71.7,66.8,60.3,12.8,10.1,,49.7,71.9,10.5,50.3,71.5,9.6,,95.9,60.6,28.1,0.8,3.9,,2.4,4.1,64.2,31.0,1.9,4.3,,3.0,,24.9,75.1,41.2,26.6,,3.9,
0,61107,,5.7,6.2,5.9,4.6,4.0,14.9,10.8,13.2,5.5,7.6,11.6,6.3,3.8,,,82.3,20.7,79.3,76.9,73.7,26.0,21.7,,48.2,79.1,19.2,51.8,79.5,24.0,,96.5,81.8,7.6,0.3,4.7,,2.1,3.5,84.5,8.9,1.1,6.3,0.3,2.5,,10.9,89.1,73.6,7.3,0.2,4.7,
0,61108,,6.2,6.6,6.2,5.8,7.0,11.1,11.6,12.9,7.0,6.5,9.8,6.4,3.0,,,81.0,22.2,77.8,74.5,68.2,22.7,19.2,,47.7,77.1,16.7,52.3,78.5,21.5,,96.4,76.1,13.3,0.3,4.9,,1.8,3.6,79.6,15.7,0.9,5.4,,2.0,,14.6,85.4,64.1,12.9,0.3,4.9,
0,61109,,7.5,6.3,5.9,7.3,7.4,14.2,11.7,13.4,6.1,6.4,8.9,3.8,1.1,,,80.3,24.4,75.6,71.8,65.5,17.4,13.8,,49.2,74.1,12.8,50.8,77.1,14.7,,96.8,77.0,12.5,0.2,3.2,,3.9,3.2,79.9,14.7,0.8,3.8,,4.2,,18.8,81.2,63.0,12.1,,3.2,
0,61111,,5.2,5.4,8.6,6.1,6.6,11.6,13.1,15.4,7.5,4.8,8.9,4.4,2.2,,,80.8,23.5,76.5,73.9,68.0,18.1,15.5,,47.9,74.3,12.7,52.1,78.5,18.1,,96.7,89.8,3.1,0.5,2.3,0.2,0.9,3.3,93.0,4.4,1.1,3.2,0.2,1.5,,8.6,91.4,82.6,3.1,0.5,2.3,0.2
0,61114,,4.8,5.3,4.6,6.4,5.0,9.9,9.9,12.0,7.5,8.0,14.0,6.9,5.6,,,85.3,18.8,81.2,78.1,73.9,32.0,26.5,,46.3,77.2,22.9,53.7,84.8,29.6,,96.4,83.7,8.4,,3.3,,0.9,3.6,86.9,11.1,,4.6,0.2,0.9,,8.2,91.8,77.2,8.4,,3.3,
0,61115,,6.4,4.9,6.7,6.9,6.5,13.4,12.6,15.1,6.9,6.7,9.3,3.8,0.8,,,82.1,22.7,77.3,73.9,68.6,17.5,13.9,,49.2,77.6,12.4,50.8,77.1,15.2,,97.0,91.4,1.8,,1.9,0.1,1.7,3.0,94.3,3.2,0.6,2.8,0.1,2.2,,5.9,94.1,87.7,1.8,,1.9,
0,61201,,6.3,6.0,5.3,9.5,8.1,12.9,11.2,11.1,6.9,6.8,8.4,4.9,2.7,,,82.4,21.5,78.5,70.7,64.9,20.1,16.0,,48.5,78.2,14.1,51.5,78.7,17.8,,95.6,70.1,19.5,0.3,3.9,0.1,1.7,4.4,74.2,22.1,1.4,4.9,0.4,2.1,,11.3,88.7,62.0,18.4,0.2,3.9,0.1
0,61235,,7.6,7.6,7.7,6.2,7.1,8.3,12.0,10.6,6.6,6.4,10.7,6.6,2.6,,,77.1,26.9,73.1,69.5,63.8,24.4,19.9,,46.2,74.8,20.9,53.8,71.6,19.0,,98.9,98.2,,0.3,0.3,,,1.1,99.3,0.3,1.2,0.3,,,,0.9,99.1,97.4,,0.3,0.3,
0,61240,,4.8,5.3,6.1,6.2,5.1,10.5,12.5,13.3,9.5,6.5,13.5,5.7,1.0,,,83.7,21.0,79.0,75.6,72.5,23.8,20.2,,50.3,77.6,20.0,49.7,80.4,20.4,,98.2,96.4,0.5,0.4,0.6,,0.4,1.8,98.0,1.4,0.8,0.6,0.2,1.3,,3.5,96.5,94.9,0.1,0.2,0.6,
0,61241,,5.8,5.9,5.3,7.9,5.9,10.5,13.2,12.8,7.3,9.7,10.7,3.0,1.9,,,83.0,21.9,78.1,74.4,69.1,21.4,15.6,,51.7,76.0,15.4,48.3,80.3,15.8,,95.3,94.9,0.2,,,,0.2,4.7,99.6,4.5,0.4,0.5,,0.2,,12.1,87.9,85.7,0.2,,,
0,61244,,6.6,6.7,5.8,4.5,6.5,13.3,12.6,13.0,5.6,5.7,10.0,6.4,3.4,,,81.0,22.2,77.8,75.9,70.0,22.4,19.8,,51.4,75.4,14.7,48.6,80.4,25.1,,95.7,75.1,12.8,0.3,3.8,,3.7,4.3,79.0,16.2,0.5,4.4,,4.9,,16.3,83.7,63.9,12.5,0.2,3.7,
0,61252,,4.8,6.6,6.1,4.9,5.8,10.2,10.4,14.7,7.6,7.3,12.4,5.6,3.5,,,82.5,20.5,79.5,75.8,71.7,25.6,21.5,,51.1,78.3,18.7,48.9,80.7,24.5,,98.7,97.3,0.3,,0.3,0.2,0.5,1.3,98.6,0.5,0.9,0.5,0.2,0.5,,0.9,99.1,97.0,0.3,,0.3,0.2
0,61254,,5.8,5.2,7.4,6.0,3.6,11.2,10.9,12.6,8.2,5.2,12.8,8.0,3.1,,,81.6,23.0,77.0,74.8,71.9,26.4,23.9,,47.8,76.5,21.3,52.2,77.4,26.3,,98.5,96.8,0.8,0.4,0.6,,,1.5,98.2,1.4,0.9,0.9,,,,2.0,98.0,94.8,0.8,0.4,0.6,
0,61264,,4.4,6.3,6.0,4.0,3.8,12.1,12.8,14.2,8.3,8.2,10.5,7.0,2.5,,,83.4,19.9,80.1,78.7,75.6,25.3,19.9,,47.4,79.3,18.7,52.6,80.9,21.1,,97.8,93.1,3.4,,0.5,0.2,0.6,2.2,95.3,3.8,0.8,0.7,0.4,1.3,,5.4,94.6,89.0,3.3,,0.5,0.2
0,61265,,6.8,6.3,6.2,5.1,6.5,12.6,12.0,11.8,7.2,6.4,10.5,6.4,2.2,,,80.7,22.5,77.5,73.9,69.1,22.8,19.0,,49.3,77.1,17.7,50.7,77.9,20.3,,97.1,84.7,6.0,0.4,2.5,,3.5,2.9,87.3,7.8,0.8,3.0,,4.0,,16.7,83.3,72.7,5.9,0.1,2.5,
0,61270,,6.5,5.4,5.7,5.3,4.7,10.9,10.3,13.0,7.0,8.3,12.0,7.2,3.9,,,82.5,20.3,79.7,76.7,72.4,27.5,23.0,,49.8,80.6,21.8,50.2,78.8,24.3,,99.0,97.8,0.4,,0.6,,0.2,1.0,98.8,0.6,,1.3,0.1,0.3,,1.2,98.8,97.0,0.4,,0.6,
0,61275,,3.3,9.5,9.7,5.5,5.1,9.2,10.7,16.5,5.9,6.8,12.4,4.7,0.6,,,77.5,26.4,73.6,71.3,66.9,21.8,17.7,,50.4,75.4,19.1,49.6,71.9,16.3,,94.4,90.7,1.0,1.6,0.8,,0.2,5.6,96.0,1.4,2.0,1.7,,4.5,,5.9,94.1,89.4,1.0,1.6,0.8,
0,61282,,6.4,6.3,8.1,7.6,3.8,11.5,14.1,11.3,8.3,6.7,10.2,3.1,2.5,,,79.2,26.2,73.8,69.9,67.8,19.8,15.9,,46.2,74.2,12.1,53.8,73.5,19.1,,93.5,83.5,7.6,0.4,0.4,,1.5,6.5,89.0,12.4,1.0,0.5,0.2,3.4,,18.0,82.0,68.9,7.6,0.4,0.4,
0,61341,,6.7,6.6,6.9,5.2,6.4,11.7,11.1,14.3,7.6,7.5,8.7,5.3,2.0,,,79.9,23.7,76.3,73.0,68.3,20.8,16.0,,47.4,74.7,15.7,52.6,77.7,16.3,,99.5,97.7,0.3,0.3,0.3,0.1,0.8,0.5,98.2,0.5,0.4,0.5,0.1,0.9,,3.7,96.3,94.9,0.2,0.3,0.3,0.1
0,61342,,6.8,5.2,5.8,7.8,6.2,12.3,12.4,10.8,7.7,7.0,10.1,5.5,2.6,,,82.2,23.3,76.7,72.4,68.2,21.1,18.1,,51.1,75.4,16.2,48.9,78.0,20.1,,98.4,93.2,0.7,0.3,0.8,,3.4,1.6,94.8,1.2,0.4,1.6,0.2,3.6,,24.5,75.5,72.4,0.7,0.3,0.8,
0,61350,,5.9,6.1,5.8,6.5,5.9,12.9,11.5,12.8,7.5,7.1,9.8,5.4,2.8,,,82.1,22.6,77.4,73.9,69.8,21.9,18.0,,47.6,77.2,16.5,52.4,77.5,19.3,,97.6,91.5,3.4,0.2,0.9,,1.6,2.4,93.8,4.5,0.9,1.4,,1.9,,8.3,91.7,85.2,3.4,0.1,0.9,
0,61354,,6.4,4.9,5.0,5.7,4.3,11.8,10.1,14.7,7.9,4.2,10.7,8.4,6.0,,,83.8,19.3,80.7,77.6,73.8,28.1,25.1,,45.3,81.4,19.7,54.7,80.1,29.5,,97.9,95.1,0.4,,1.0,,1.3,2.1,97.2,1.5,0.2,1.1,0.1,2.1,,8.3,91.7,88.9,0.4,,1.0,
0,61356,,5.4,5.3,5.7,5.6,5.5,10.0,9.8,12.6,8.4,6.7,12.8,8.5,3.6,,,83.5,20.4,79.6,76.7,72.3,28.8,24.8,,46.0,80.9,22.4,54.0,78.4,26.9,,99.2,96.4,0.4,0.2,0.7,,1.5,0.8,97.2,0.6,0.6,0.8,0.1,1.8,,6.9,93.1,91.3,0.4,0.2,0.7,
0,61401,,5.2,4.6,5.7,7.4,8.2,11.3,11.3,12.4,6.6,7.7,10.6,6.0,3.0,,,84.5,18.7,81.3,75.2,68.9,24.2,19.7,,51.7,80.7,16.6,48.3,82.0,22.9,,97.9,80.2,13.1,0.5,1.5,,2.7,2.1,82.2,14.1,0.9,1.9,,3.1,,7.4,92.6,76.6,12.5,0.1,1.5,
0,61410,,4.2,5.9,8.2,4.6,5.8,15.2,11.9,13.5,6.8,4.8,9.1,7.8,2.0,,,81.6,21.2,78.8,75.8,71.2,21.2,19.0,,44.5,78.9,17.9,55.5,78.7,19.8,,97.7,97.0,0.7,,,,,2.3,99.3,1.4,1.6,,,,,1.0,99.0,96.0,0.7,,,
0,61443,,7.0,6.4,6.3,6.4,5.6,12.3,10.1,13.2,7.1,6.7,9.1,5.9,3.8,,,80.3,23.1,76.9,72.5,68.3,22.7,18.8,,47.9,75.8,16.9,52.1,77.8,20.5,,98.7,87.0,4.7,0.1,1.2,,5.8,1.3,88.2,5.7,0.2,1.4,,5.8,,10.2,89.8,82.5,4.6,0.1,1.2,
0,61455,,4.2,3.3,4.8,12.2,21.2,12.3,8.1,8.2,4.9,5.4,7.8,5.0,2.6,,,87.6,14.6,85.4,67.2,54.2,18.3,15.4,,46.8,84.5,12.1,53.2,86.2,18.2,,97.0,86.3,6.8,0.3,3.1,0.1,0.5,3.0,89.1,8.5,0.8,3.7,0.3,0.6,,3.6,96.4,83.5,6.7,0.2,3.1,
0,61462,,6.5,6.3,6.7,9.7,9.3,10.0,11.6,10.7,7.3,4.9,9.2,5.7,1.9,,,80.5,23.3,76.7,67.8,61.4,19.5,16.9,,47.2,77.8,15.6,52.8,75.6,18.0,,97.7,84.2,3.6,0.3,3.6,,6.1,2.3,86.5,4.7,1.5,3.6,,6.1,,13.5,86.5,77.3,3.5,0.3,3.6,
0,61469,,1.8,4.2,5.5,6.6,5.4,7.2,10.0,14.9,12.8,7.6,13.8,8.2,2.0,,,88.5,16.8,83.2,80.9,76.5,27.6,24.0,,52.3,81.6,22.2,47.7,85.0,26.0,,98.7,96.4,0.1,0.7,1.4,,,1.3,97.7,0.5,1.6,1.4,,,,1.5,98.5,95.0,0.1,0.7,1.4,
0,61525,,9.7,7.8,9.4,7.2,2.3,11.1,15.6,14.9,7.3,5.3,6.2,2.7,0.4,,,73.1,32.9,67.1,65.7,63.6,12.3,9.3,,49.6,68.4,8.9,50.4,65.8,9.8,,97.2,76.2,1.8,0.3,16.9,,2.0,2.8,78.5,3.3,0.5,18.2,,2.6,,3.3,96.7,74.9,1.8,0.3,16.9,
0,61554,,6.2,6.7,5.3,5.2,5.7,13.4,12.5,13.1,6.6,6.8,10.3,5.4,2.8,,,81.8,21.8,78.2,75.8,70.8,22.3,18.5,,49.2,77.4,15.7,50.8,79.0,21.2,,98.4,95.7,1.8,0.2,0.4,,0.1,1.6,97.4,2.3,0.9,0.7,0.1,0.4,,2.1,97.9,94.0,1.8,0.2,0.4,
0,61603,,7.8,7.4,9.3,6.8,8.5,15.1,13.3,11.7,6.5,4.3,4.9,3.4,1.0,,,75.5,29.1,70.9,66.9,60.2,11.3,9.3,,47.1,67.5,7.9,52.9,73.9,10.6,,91.8,43.8,40.9,0.2,0.4,0.1,6.4,8.2,51.3,48.0,2.2,1.1,0.1,7.4,,10.5,89.5,39.8,40.8,0.2,0.4,
0,61604,,6.3,6.5,5.3,5.8,6.0,14.6,12.3,11.9,7.6,6.8,9.0,4.7,3.2,,,82.0,21.9,78.1,75.0,70.2,20.8,16.9,,47.9,75.6,13.4,52.1,80.4,20.2,,96.5,66.9,26.3,0.2,1.9,,1.2,3.5,70.3,29.3,0.7,2.2,,1.3,,4.4,95.6,64.3,25.8,0.2,1.9,
0,61605,,9.7,8.5,7.2,7.2,6.7,14.4,11.2,11.2,5.5,5.4,7.7,3.7,1.8,,,74.6,29.5,70.5,66.1,60.7,16.5,13.2,,47.2,69.1,11.4,52.8,71.6,14.7,,95.9,36.7,56.3,0.3,,,2.7,4.1,40.4,59.8,1.3,0.4,0.4,3.2,,9.1,90.9,31.0,56.0,0.3,,
0,61610,,5.6,3.9,5.0,2.6,14.0,14.6,15.2,10.8,6.4,9.0,7.7,4.1,1.1,,,85.6,16.2,83.8,82.1,69.0,18.6,12.9,,50.7,81.5,9.4,49.3,86.2,16.5,,97.2,96.0,0.6,,,,0.6,2.8,98.8,1.7,1.7,,,0.6,,0.8,99.2,95.8,0.6,,,
0,61611,,5.1,5.0,4.7,6.9,4.7,13.7,11.1,14.5,7.5,6.9,10.9,6.3,2.6,,,85.2,18.2,81.8,77.1,73.5,23.7,19.8,,50.9,81.0,17.4,49.1,82.7,22.2,,98.9,95.1,1.7,0.1,1.6,,0.3,1.1,96.1,2.0,0.5,2.1,,0.4,,3.0,97.0,92.4,1.6,0.1,1.6,
0,61614,,6.8,5.4,4.8,4.9,4.1,15.9,12.0,11.9,5.6,6.2,11.5,7.1,4.0,,,83.0,20.0,80.0,77.6,74.1,26.3,22.5,,47.3,80.3,19.7,52.7,79.8,25.0,,96.5,78.7,10.1,0.2,6.8,,0.7,3.5,81.8,12.7,0.9,7.8,0.1,1.3,,2.5,97.5,77.1,10.1,0.2,6.8,
0,61615,,7.0,6.6,7.1,6.3,4.3,16.5,11.4,11.0,6.1,7.3,9.4,4.4,2.5,,,79.2,25.2,74.8,72.4,68.6,20.0,16.3,,47.5,73.8,15.2,52.5,75.7,17.3,,94.9,66.5,15.6,1.1,9.4,,2.2,5.1,71.4,18.9,1.2,10.9,0.1,2.7,,5.3,94.7,64.3,15.6,1.1,8.9,
0,61701,,6.1,5.5,4.7,6.7,11.8,16.7,12.4,11.5,6.1,5.2,7.5,3.3,2.5,,,83.7,19.4,80.6,74.4,65.2,16.6,13.3,,49.0,81.2,12.1,51.0,80.0,14.4,,97.4,80.3,12.3,0.2,3.4,,1.1,2.6,82.6,13.9,0.8,4.1,0.1,1.3,,9.2,90.8,73.3,11.8,0.2,3.4,
0,61704,,7.2,7.4,5.4,6.9,6.8,15.3,12.9,12.6,6.9,6.7,6.7,3.8,1.5,,,80.1,24.0,76.0,72.3,66.4,16.0,12.0,,50.1,75.1,11.1,49.9,77.0,13.0,,97.5,75.4,6.7,0.3,13.0,,2.1,2.5,77.1,7.2,0.4,15.0,,2.8,,3.9,96.1,72.8,6.7,0.2,13.0,
0,61705,,7.7,10.2,7.9,6.9,4.4,10.2,16.8,14.3,5.7,5.2,8.1,1.8,0.9,,,74.2,31.2,68.8,67.1,62.8,14.1,10.8,,48.7,68.5,11.1,51.3,69.1,10.5,,98.5,86.1,9.1,,2.6,,0.6,1.5,87.5,9.9,0.2,3.3,,0.6,,1.5,98.5,85.2,9.1,,2.6,
0,61761,,4.9,5.2,5.4,11.3,23.7,12.2,10.2,8.9,3.7,4.6,5.2,2.6,2.0,,,84.5,18.2,81.8,65.7,49.4,12.6,9.9,,46.8,80.4,8.3,53.2,83.1,11.3,,97.5,81.1,11.3,0.1,4.4,,0.6,2.5,83.4,12.1,0.6,5.6,,0.8,,5.3,94.7,77.3,10.8,0.1,4.4,
0,61764,,4.2,5.9,6.1,6.5,5.5,13.9,13.0,15.0,6.7,6.4,9.2,4.4,3.1,,,83.8,20.9,79.1,76.1,71.8,20.3,16.7,,53.3,80.1,12.4,46.7,77.9,21.5,,98.6,87.4,9.2,,1.1,,0.9,1.4,88.6,9.9,0.7,1.4,,0.9,,5.1,94.9,83.7,9.0,,1.1,
0,61801,,2.9,1.7,2.0,20.1,29.4,17.3,6.8,5.7,3.1,3.4,4.4,1.6,1.5,,,93.3,8.5,91.5,66.6,43.8,9.4,7.5,,52.3,91.3,6.4,47.7,91.6,8.8,,97.1,59.7,13.8,0.2,22.5,0.3,0.7,2.9,62.2,14.9,1.1,23.5,0.3,0.9,,6.9,93.1,53.9,13.7,0.2,22.4,0.3
0,61802,,6.2,4.3,5.9,6.3,10.3,15.8,11.0,10.1,6.8,6.6,9.3,4.9,2.4,,,83.6,20.9,79.1,75.2,67.0,20.6,16.6,,48.0,77.7,15.1,52.0,80.4,18.0,,96.9,68.4,20.6,0.4,6.3,,1.2,3.1,71.1,21.7,1.0,7.8,0.2,1.3,,6.7,93.3,62.9,20.6,0.2,6.3,
0,61820,,3.3,2.4,1.5,17.3,38.4,15.3,6.8,5.0,2.6,2.3,2.8,1.4,0.8,,,92.8,8.2,91.8,64.5,37.1,6.2,4.9,,52.7,92.1,3.9,47.3,91.6,6.1,,98.2,66.4,14.1,0.2,16.2,,1.4,1.8,68.0,14.9,0.4,17.0,,1.5,,7.8,92.2,59.7,14.0,0.2,16.1,
